Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 57.06it/s]
{"stage": "revised_s41031_agent_a", "completed": 445, "tokens": 231, "seconds": 10.093572911000024}
{"stage": "revised_s41031_agent_a", "completed": 446, "tokens": 236, "seconds": 10.315939691999972}
{"stage": "revised_s41031_agent_a", "completed": 447, "tokens": 234, "seconds": 10.216945451999948}
{"stage": "revised_s41031_agent_a", "completed": 448, "tokens": 206, "seconds": 9.054670002999956}
{"stage": "revised_s41031_agent_a", "completed": 449, "tokens": 207, "seconds": 9.085064652000028}
{"stage": "revised_s41031_agent_a", "completed": 450, "tokens": 194, "seconds": 8.481537697000022}
{"stage": "revised_s41031_agent_a", "completed": 451, "tokens": 195, "seconds": 8.563475451000045}
{"stage": "revised_s41031_agent_a", "completed": 452, "tokens": 196, "seconds": 8.619270121999989}
{"stage": "revised_s41031_agent_a", "completed": 453, "tokens": 208, "seconds": 9.098233503000074}
{"stage": "revised_s41031_agent_a", "completed": 454, "tokens": 196, "seconds": 8.561477872000069}
{"stage": "revised_s41031_agent_a", "completed": 455, "tokens": 236, "seconds": 10.408187271999964}
{"stage": "revised_s41031_agent_a", "completed": 456, "tokens": 209, "seconds": 9.129391161999934}
{"stage": "revised_s41031_agent_a", "completed": 457, "tokens": 204, "seconds": 8.888350413000012}
{"stage": "revised_s41031_agent_a", "completed": 458, "tokens": 236, "seconds": 10.261966359999974}
{"stage": "revised_s41031_agent_a", "completed": 459, "tokens": 241, "seconds": 10.501816147}
{"stage": "revised_s41031_agent_a", "completed": 460, "tokens": 196, "seconds": 8.550759777999929}
{"stage": "revised_s41031_agent_a", "completed": 461, "tokens": 169, "seconds": 7.382672027000012}
{"stage": "revised_s41031_agent_a", "completed": 462, "tokens": 169, "seconds": 7.398920056999941}
{"stage": "revised_s41031_agent_a", "completed": 463, "tokens": 206, "seconds": 8.977493391000053}
{"stage": "revised_s41031_agent_a", "completed": 464, "tokens": 210, "seconds": 9.173145250000061}
{"stage": "revised_s41031_agent_a", "completed": 465, "tokens": 232, "seconds": 10.126137603000075}
{"stage": "revised_s41031_agent_a", "completed": 466, "tokens": 195, "seconds": 8.521164239999962}
{"stage": "revised_s41031_agent_a", "completed": 467, "tokens": 168, "seconds": 7.325116175000062}
{"stage": "revised_s41031_agent_a", "completed": 468, "tokens": 233, "seconds": 10.172038576999967}
{"stage": "revised_s41031_agent_a", "completed": 469, "tokens": 198, "seconds": 8.672106921000022}
{"stage": "revised_s41031_agent_a", "completed": 470, "tokens": 232, "seconds": 10.24830208200001}
{"stage": "revised_s41031_agent_a", "completed": 471, "tokens": 235, "seconds": 10.222502243999998}
{"stage": "revised_s41031_agent_a", "completed": 472, "tokens": 205, "seconds": 8.960144524999919}
{"stage": "revised_s41031_agent_a", "completed": 473, "tokens": 236, "seconds": 10.289758546999906}
{"stage": "revised_s41031_agent_a", "completed": 474, "tokens": 168, "seconds": 7.3476487689999885}
{"stage": "revised_s41031_agent_a", "completed": 475, "tokens": 208, "seconds": 9.043008028000031}
{"stage": "revised_s41031_agent_a", "completed": 476, "tokens": 167, "seconds": 7.3066297330000225}
{"stage": "revised_s41031_agent_a", "completed": 477, "tokens": 233, "seconds": 10.143503856000052}
{"stage": "revised_s41031_agent_a", "completed": 478, "tokens": 198, "seconds": 8.708034223000027}
{"stage": "revised_s41031_agent_a", "completed": 479, "tokens": 206, "seconds": 9.091929212999958}
{"stage": "revised_s41031_agent_a", "completed": 480, "tokens": 169, "seconds": 7.500806376000014}
{"stage": "revised_s41031_agent_a", "completed": 481, "tokens": 166, "seconds": 7.337240268999949}
{"stage": "revised_s41031_agent_a", "completed": 482, "tokens": 166, "seconds": 7.266707275000044}
{"stage": "revised_s41031_agent_a", "completed": 483, "tokens": 208, "seconds": 9.074573987000008}
{"stage": "revised_s41031_agent_a", "completed": 484, "tokens": 171, "seconds": 7.493869715999949}
{"stage": "revised_s41031_agent_a", "completed": 485, "tokens": 170, "seconds": 7.4405551420001075}
{"stage": "revised_s41031_agent_a", "completed": 486, "tokens": 236, "seconds": 10.302177330000063}
{"stage": "revised_s41031_agent_a", "completed": 487, "tokens": 198, "seconds": 8.755782963000001}
{"stage": "revised_s41031_agent_a", "completed": 488, "tokens": 167, "seconds": 7.283082540999999}
{"stage": "revised_s41031_agent_a", "completed": 489, "tokens": 198, "seconds": 8.632381831999965}
{"stage": "revised_s41031_agent_a", "completed": 490, "tokens": 232, "seconds": 10.08811712399995}
{"stage": "revised_s41031_agent_a", "completed": 491, "tokens": 206, "seconds": 8.970812394999939}
{"stage": "revised_s41031_agent_a", "completed": 492, "tokens": 196, "seconds": 8.56567183300001}
{"stage": "revised_s41031_agent_a", "completed": 493, "tokens": 198, "seconds": 8.619347255000093}
{"stage": "revised_s41031_agent_a", "completed": 494, "tokens": 209, "seconds": 9.119268571999896}
{"stage": "revised_s41031_agent_a", "completed": 495, "tokens": 168, "seconds": 7.348036647000072}
{"stage": "revised_s41031_agent_a", "completed": 496, "tokens": 167, "seconds": 7.316904574000091}
{"stage": "revised_s41031_agent_a", "completed": 497, "tokens": 167, "seconds": 7.347213538000005}
{"stage": "revised_s41031_agent_a", "completed": 498, "tokens": 194, "seconds": 8.533096887999932}
{"stage": "revised_s41031_agent_a", "completed": 499, "tokens": 239, "seconds": 10.464920407000022}
{"stage": "revised_s41031_agent_a", "completed": 500, "tokens": 167, "seconds": 7.290451254999994}
{"stage": "revised_s41031_agent_a", "completed": 501, "tokens": 239, "seconds": 10.438900627000066}
{"stage": "revised_s41031_agent_a", "completed": 502, "tokens": 167, "seconds": 7.323160593000011}
{"stage": "revised_s41031_agent_a", "completed": 503, "tokens": 167, "seconds": 7.4186677100000225}
{"stage": "revised_s41031_agent_a", "completed": 504, "tokens": 211, "seconds": 9.182798858999945}
{"stage": "revised_s41031_agent_a", "completed": 505, "tokens": 209, "seconds": 9.128428543999917}
{"stage": "revised_s41031_agent_a", "completed": 506, "tokens": 196, "seconds": 8.600115479000124}
{"stage": "revised_s41031_agent_a", "completed": 507, "tokens": 237, "seconds": 10.366037098999868}
{"stage": "revised_s41031_agent_a", "completed": 508, "tokens": 234, "seconds": 10.26560670899994}
{"stage": "revised_s41031_agent_a", "completed": 509, "tokens": 236, "seconds": 10.315068187999941}
{"stage": "revised_s41031_agent_a", "completed": 510, "tokens": 234, "seconds": 10.253798003999918}
{"stage": "revised_s41031_agent_a", "completed": 511, "tokens": 195, "seconds": 8.528740544999891}
{"stage": "revised_s41031_agent_a", "completed": 512, "tokens": 168, "seconds": 7.332149406000099}
{"stage": "revised_s41031_agent_a", "completed": 513, "tokens": 196, "seconds": 8.598554464000017}
{"stage": "revised_s41031_agent_a", "completed": 514, "tokens": 206, "seconds": 8.974567086999969}
{"stage": "revised_s41031_agent_a", "completed": 515, "tokens": 168, "seconds": 7.323167305999959}
{"stage": "revised_s41031_agent_a", "completed": 516, "tokens": 208, "seconds": 9.07018859599998}
{"stage": "revised_s41031_agent_a", "completed": 517, "tokens": 197, "seconds": 8.593579519000059}
{"stage": "revised_s41031_agent_a", "completed": 518, "tokens": 206, "seconds": 9.17215668200015}
{"stage": "revised_s41031_agent_a", "completed": 519, "tokens": 170, "seconds": 7.426256320999983}
{"stage": "revised_s41031_agent_a", "completed": 520, "tokens": 197, "seconds": 8.586550174999957}
{"stage": "revised_s41031_agent_a", "completed": 521, "tokens": 235, "seconds": 10.278134830999988}
{"stage": "revised_s41031_agent_a", "completed": 522, "tokens": 234, "seconds": 10.22407793299999}
{"stage": "revised_s41031_agent_a", "completed": 523, "tokens": 212, "seconds": 9.279528921000065}
{"stage": "revised_s41031_agent_a", "completed": 524, "tokens": 196, "seconds": 8.58370219099993}
{"stage": "revised_s41031_agent_a", "completed": 525, "tokens": 232, "seconds": 10.155434703000083}
{"stage": "revised_s41031_agent_a", "completed": 526, "tokens": 170, "seconds": 7.472456598000008}
{"stage": "revised_s41031_agent_a", "completed": 527, "tokens": 168, "seconds": 7.353903493999951}
{"stage": "revised_s41031_agent_a", "completed": 528, "tokens": 198, "seconds": 8.673488782999812}
{"stage": "revised_s41031_agent_a", "completed": 529, "tokens": 237, "seconds": 10.365715144999967}
{"stage": "revised_s41031_agent_a", "completed": 530, "tokens": 168, "seconds": 7.378184244000067}
{"stage": "revised_s41031_agent_a", "completed": 531, "tokens": 239, "seconds": 10.42458633299998}
{"stage": "revised_s41031_agent_a", "completed": 532, "tokens": 233, "seconds": 10.196122626000033}
{"stage": "revised_s41031_agent_a", "completed": 533, "tokens": 194, "seconds": 8.50694936800005}
{"stage": "revised_s41031_agent_a", "completed": 534, "tokens": 197, "seconds": 8.832485997999811}
{"stage": "revised_s41031_agent_a", "completed": 535, "tokens": 232, "seconds": 10.231684000999849}
{"stage": "revised_s41031_agent_a", "completed": 536, "tokens": 207, "seconds": 9.168624375000036}
{"stage": "revised_s41031_agent_a", "completed": 537, "tokens": 171, "seconds": 7.571440631000087}
{"stage": "revised_s41031_agent_a", "completed": 538, "tokens": 234, "seconds": 10.265313586000048}
{"stage": "revised_s41031_agent_a", "completed": 539, "tokens": 209, "seconds": 9.088692960999879}
{"stage": "revised_s41031_agent_a", "completed": 540, "tokens": 196, "seconds": 8.568335050000087}
{"stage": "revised_s41031_agent_a", "completed": 541, "tokens": 236, "seconds": 10.264542118000008}
{"stage": "revised_s41031_agent_a", "completed": 542, "tokens": 199, "seconds": 8.70482082400008}
{"stage": "revised_s41031_agent_a", "completed": 543, "tokens": 236, "seconds": 10.320482984000137}
{"stage": "revised_s41031_agent_a", "completed": 544, "tokens": 198, "seconds": 8.650823672000115}
{"stage": "revised_s41031_agent_a", "completed": 545, "tokens": 239, "seconds": 10.455252559999963}
{"stage": "revised_s41031_agent_a", "completed": 546, "tokens": 203, "seconds": 8.876728238999931}
{"stage": "revised_s41031_agent_a", "completed": 547, "tokens": 233, "seconds": 10.175402193000082}
{"stage": "revised_s41031_agent_a", "completed": 548, "tokens": 194, "seconds": 8.478307313999949}
{"stage": "revised_s41031_agent_a", "completed": 549, "tokens": 208, "seconds": 9.210155726000039}
{"stage": "revised_s41031_agent_a", "completed": 550, "tokens": 194, "seconds": 8.459208406000016}
{"stage": "revised_s41031_agent_a", "completed": 551, "tokens": 203, "seconds": 8.856620481999926}
{"stage": "revised_s41031_agent_a", "completed": 552, "tokens": 167, "seconds": 7.327363770999909}
{"stage": "revised_s41031_agent_a", "completed": 553, "tokens": 194, "seconds": 8.482774987999846}
{"stage": "revised_s41031_agent_a", "completed": 554, "tokens": 208, "seconds": 9.089522594999835}
{"stage": "revised_s41031_agent_a", "completed": 555, "tokens": 195, "seconds": 8.524820501000022}
{"stage": "revised_s41031_agent_a", "completed": 556, "tokens": 195, "seconds": 8.507036364999976}
{"stage": "revised_s41031_agent_a", "completed": 557, "tokens": 171, "seconds": 7.491337390000126}
{"stage": "revised_s41031_agent_a", "completed": 558, "tokens": 194, "seconds": 8.478991453999924}
{"stage": "revised_s41031_agent_a", "completed": 559, "tokens": 205, "seconds": 8.97633483300001}
{"stage": "revised_s41031_agent_a", "completed": 560, "tokens": 204, "seconds": 8.931973088000177}
{"stage": "revised_s41031_agent_a", "completed": 561, "tokens": 204, "seconds": 8.926097245000165}
{"stage": "revised_s41031_agent_a", "completed": 562, "tokens": 209, "seconds": 9.162641227999984}
{"stage": "revised_s41031_agent_a", "completed": 563, "tokens": 234, "seconds": 10.242402754000068}
{"stage": "revised_s41031_agent_a", "completed": 564, "tokens": 237, "seconds": 10.353330264000078}
{"stage": "revised_s41031_agent_a", "completed": 565, "tokens": 195, "seconds": 8.634855078999863}
{"stage": "revised_s41031_agent_a", "completed": 566, "tokens": 196, "seconds": 8.562856732}
{"stage": "revised_s41031_agent_a", "completed": 567, "tokens": 236, "seconds": 10.293400286000178}
{"stage": "revised_s41031_agent_a", "completed": 568, "tokens": 236, "seconds": 10.304098293999914}
{"stage": "revised_s41031_agent_a", "completed": 569, "tokens": 236, "seconds": 10.289832338999986}
{"stage": "revised_s41031_agent_a", "completed": 570, "tokens": 194, "seconds": 8.47061666500008}
{"stage": "revised_s41031_agent_a", "completed": 571, "tokens": 168, "seconds": 7.357165472999895}
{"stage": "revised_s41031_agent_a", "completed": 572, "tokens": 234, "seconds": 10.2370325280001}
{"stage": "revised_s41031_agent_a", "completed": 573, "tokens": 198, "seconds": 8.666464257999905}
{"stage": "revised_s41031_agent_a", "completed": 574, "tokens": 195, "seconds": 8.529086191000033}
{"stage": "revised_s41031_agent_a", "completed": 575, "tokens": 166, "seconds": 7.269992592000108}
{"stage": "revised_s41031_agent_a", "completed": 576, "tokens": 204, "seconds": 8.898658544}
{"stage": "revised_s41031_agent_a", "completed": 577, "tokens": 168, "seconds": 7.337480378999999}
{"stage": "revised_s41031_agent_a", "completed": 578, "tokens": 165, "seconds": 7.203743100000111}
{"stage": "revised_s41031_agent_a", "completed": 579, "tokens": 208, "seconds": 9.101747571000033}
{"stage": "revised_s41031_agent_a", "completed": 580, "tokens": 168, "seconds": 7.374988131000009}
{"stage": "revised_s41031_agent_a", "completed": 581, "tokens": 238, "seconds": 10.508335257999988}
{"stage": "revised_s41031_agent_a", "completed": 582, "tokens": 167, "seconds": 7.30889209299994}
{"stage": "revised_s41031_agent_a", "completed": 583, "tokens": 195, "seconds": 8.502622578}
{"stage": "revised_s41031_agent_a", "completed": 584, "tokens": 232, "seconds": 10.113569477999818}
{"stage": "revised_s41031_agent_a", "completed": 585, "tokens": 207, "seconds": 9.027117745000169}
{"stage": "revised_s41031_agent_a", "completed": 586, "tokens": 198, "seconds": 8.633953924000025}
{"stage": "revised_s41031_agent_a", "completed": 587, "tokens": 195, "seconds": 8.529070951999984}
{"stage": "revised_s41031_agent_a", "completed": 588, "tokens": 238, "seconds": 10.385798571000123}
{"stage": "revised_s41031_agent_a", "completed": 589, "tokens": 170, "seconds": 7.452264520999961}
{"stage": "revised_s41031_agent_a", "completed": 590, "tokens": 168, "seconds": 7.338218515000108}
{"stage": "revised_s41031_agent_a", "completed": 591, "tokens": 233, "seconds": 10.180217798000058}
{"stage": "revised_s41031_agent_a", "completed": 592, "tokens": 198, "seconds": 8.642090306}
{"stage": "revised_s41031_agent_a", "completed": 593, "tokens": 196, "seconds": 8.556679521999968}
{"stage": "revised_s41031_agent_a", "completed": 594, "tokens": 167, "seconds": 7.3388311650001015}
{"stage": "revised_s41031_agent_a", "completed": 595, "tokens": 239, "seconds": 10.439749615999972}
{"stage": "revised_s41031_agent_a", "completed": 596, "tokens": 197, "seconds": 8.633796702999916}
{"stage": "revised_s41031_agent_a", "completed": 597, "tokens": 208, "seconds": 9.213381610999932}
{"stage": "revised_s41031_agent_a", "completed": 598, "tokens": 236, "seconds": 10.279199077000158}
{"stage": "revised_s41031_agent_a", "completed": 599, "tokens": 206, "seconds": 9.01055200399992}
{"stage": "revised_s41031_agent_a", "completed": 600, "tokens": 210, "seconds": 9.172491276999835}
{"stage": "revised_s41031_agent_a", "completed": 601, "tokens": 237, "seconds": 10.34908158799999}
{"stage": "revised_s41031_agent_a", "completed": 602, "tokens": 167, "seconds": 7.3212039369998365}
{"stage": "revised_s41031_agent_a", "completed": 603, "tokens": 169, "seconds": 7.371248916000013}
{"stage": "revised_s41031_agent_a", "completed": 604, "tokens": 234, "seconds": 10.223951214999943}
{"stage": "revised_s41031_agent_a", "completed": 605, "tokens": 198, "seconds": 8.676343934999977}
{"stage": "revised_s41031_agent_a", "completed": 606, "tokens": 196, "seconds": 8.565472439000132}
{"stage": "revised_s41031_agent_a", "completed": 607, "tokens": 197, "seconds": 8.630791111999997}
{"stage": "revised_s41031_agent_a", "completed": 608, "tokens": 207, "seconds": 9.065967470999794}
{"stage": "revised_s41031_agent_a", "completed": 609, "tokens": 195, "seconds": 8.532248908999918}
{"stage": "revised_s41031_agent_a", "completed": 610, "tokens": 170, "seconds": 7.433950988000106}
{"stage": "revised_s41031_agent_a", "completed": 611, "tokens": 210, "seconds": 9.200369970999873}
{"stage": "revised_s41031_agent_a", "completed": 612, "tokens": 232, "seconds": 10.304683653999973}
{"stage": "revised_s41031_agent_a", "gate": {"n": 188, "checkpoint_selection_or_early_clean_gate": false}}
