Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 54.68it/s]
{"stage": "prepared_agent_a", "completed": 492, "tokens": 259, "seconds": 11.483515203000024}
{"stage": "prepared_agent_a", "completed": 493, "tokens": 198, "seconds": 8.762823301000026}
{"stage": "prepared_agent_a", "completed": 494, "tokens": 209, "seconds": 9.259163371}
{"stage": "prepared_agent_a", "completed": 495, "tokens": 168, "seconds": 7.455449859000055}
{"stage": "prepared_agent_a", "completed": 496, "tokens": 167, "seconds": 7.477076991999979}
{"stage": "prepared_agent_a", "completed": 497, "tokens": 167, "seconds": 7.392188857000065}
{"stage": "prepared_agent_a", "completed": 498, "tokens": 166, "seconds": 7.4710780440000235}
{"stage": "prepared_agent_a", "completed": 499, "tokens": 210, "seconds": 9.268422150999982}
{"stage": "prepared_agent_a", "completed": 500, "tokens": 167, "seconds": 7.380606224999951}
{"stage": "prepared_agent_a", "completed": 501, "tokens": 276, "seconds": 12.268851817999916}
{"stage": "prepared_agent_a", "completed": 502, "tokens": 167, "seconds": 7.4879749890000085}
{"stage": "prepared_agent_a", "completed": 503, "tokens": 167, "seconds": 7.490131222999935}
{"stage": "prepared_agent_a", "completed": 504, "tokens": 211, "seconds": 9.447377947000064}
{"stage": "prepared_agent_a", "completed": 505, "tokens": 209, "seconds": 9.370120016999977}
{"stage": "prepared_agent_a", "completed": 506, "tokens": 169, "seconds": 7.598381516000018}
{"stage": "prepared_agent_a", "completed": 507, "tokens": 310, "seconds": 13.908664633000058}
{"stage": "prepared_agent_a", "completed": 508, "tokens": 206, "seconds": 9.239058275999923}
{"stage": "prepared_agent_a", "completed": 509, "tokens": 236, "seconds": 10.428550560999952}
{"stage": "prepared_agent_a", "completed": 510, "tokens": 239, "seconds": 10.588414177999994}
{"stage": "prepared_agent_a", "completed": 511, "tokens": 167, "seconds": 7.398601331999998}
{"stage": "prepared_agent_a", "completed": 512, "tokens": 168, "seconds": 7.477714172999981}
{"stage": "prepared_agent_a", "completed": 513, "tokens": 196, "seconds": 8.706450124000071}
{"stage": "prepared_agent_a", "completed": 514, "tokens": 206, "seconds": 9.266249107000021}
{"stage": "prepared_agent_a", "completed": 515, "tokens": 168, "seconds": 7.446417149000013}
{"stage": "prepared_agent_a", "completed": 516, "tokens": 208, "seconds": 9.200981578999972}
{"stage": "prepared_agent_a", "completed": 517, "tokens": 169, "seconds": 7.479217508000033}
{"stage": "prepared_agent_a", "completed": 518, "tokens": 206, "seconds": 9.112651540000002}
{"stage": "prepared_agent_a", "completed": 519, "tokens": 170, "seconds": 7.532467442999973}
{"stage": "prepared_agent_a", "completed": 520, "tokens": 167, "seconds": 7.391150744000015}
{"stage": "prepared_agent_a", "completed": 521, "tokens": 235, "seconds": 10.403675648999979}
{"stage": "prepared_agent_a", "completed": 522, "tokens": 234, "seconds": 10.357512282000016}
{"stage": "prepared_agent_a", "completed": 523, "tokens": 212, "seconds": 9.382668307000017}
{"stage": "prepared_agent_a", "completed": 524, "tokens": 166, "seconds": 7.358549669000013}
{"stage": "prepared_agent_a", "completed": 525, "tokens": 232, "seconds": 10.25975367000001}
{"stage": "prepared_agent_a", "completed": 526, "tokens": 170, "seconds": 7.539732675999971}
{"stage": "prepared_agent_a", "completed": 527, "tokens": 168, "seconds": 7.4587178600000925}
{"stage": "prepared_agent_a", "completed": 528, "tokens": 168, "seconds": 7.456108014000051}
{"stage": "prepared_agent_a", "completed": 529, "tokens": 209, "seconds": 9.260522551000008}
{"stage": "prepared_agent_a", "completed": 530, "tokens": 168, "seconds": 7.474121830000058}
{"stage": "prepared_agent_a", "completed": 531, "tokens": 210, "seconds": 9.42074953000008}
{"stage": "prepared_agent_a", "completed": 532, "tokens": 238, "seconds": 10.63101313499999}
{"stage": "prepared_agent_a", "completed": 533, "tokens": 194, "seconds": 8.773767260999875}
{"stage": "prepared_agent_a", "completed": 534, "tokens": 74, "seconds": 3.3125423699998464}
{"stage": "prepared_agent_a", "completed": 535, "tokens": 205, "seconds": 9.14138835499989}
{"stage": "prepared_agent_a", "completed": 536, "tokens": 207, "seconds": 9.202136307000046}
{"stage": "prepared_agent_a", "completed": 537, "tokens": 171, "seconds": 7.5850018199998885}
{"stage": "prepared_agent_a", "completed": 538, "tokens": 234, "seconds": 10.369852147999836}
{"stage": "prepared_agent_a", "completed": 539, "tokens": 209, "seconds": 9.52565626899991}
{"stage": "prepared_agent_a", "completed": 540, "tokens": 196, "seconds": 8.895423341999958}
{"stage": "prepared_agent_a", "completed": 541, "tokens": 208, "seconds": 9.493005984000092}
{"stage": "prepared_agent_a", "completed": 542, "tokens": 169, "seconds": 7.832904777000067}
{"stage": "prepared_agent_a", "completed": 543, "tokens": 236, "seconds": 10.45292679299996}
{"stage": "prepared_agent_a", "completed": 544, "tokens": 168, "seconds": 7.638448215999915}
{"stage": "prepared_agent_a", "completed": 545, "tokens": 209, "seconds": 9.372682111999893}
{"stage": "prepared_agent_a", "completed": 546, "tokens": 203, "seconds": 9.074453764999816}
{"stage": "prepared_agent_a", "completed": 547, "tokens": 264, "seconds": 11.818300036999972}
{"stage": "prepared_agent_a", "completed": 548, "tokens": 194, "seconds": 8.608982666999964}
{"stage": "prepared_agent_a", "completed": 549, "tokens": 208, "seconds": 9.215868828000112}
{"stage": "prepared_agent_a", "completed": 550, "tokens": 196, "seconds": 8.689344425999934}
{"stage": "prepared_agent_a", "completed": 551, "tokens": 172, "seconds": 7.647061022000116}
{"stage": "prepared_agent_a", "completed": 552, "tokens": 167, "seconds": 7.498934967999958}
{"stage": "prepared_agent_a", "completed": 553, "tokens": 196, "seconds": 8.77206352799999}
{"stage": "prepared_agent_a", "completed": 554, "tokens": 208, "seconds": 9.35179809400006}
{"stage": "prepared_agent_a", "completed": 555, "tokens": 168, "seconds": 7.486127692000082}
{"stage": "prepared_agent_a", "completed": 556, "tokens": 167, "seconds": 7.406347190999895}
{"stage": "prepared_agent_a", "completed": 557, "tokens": 171, "seconds": 7.594023736000054}
{"stage": "prepared_agent_a", "completed": 558, "tokens": 194, "seconds": 8.603845998999986}
{"stage": "prepared_agent_a", "completed": 559, "tokens": 205, "seconds": 9.096856158000037}
{"stage": "prepared_agent_a", "completed": 560, "tokens": 204, "seconds": 9.052178433000108}
{"stage": "prepared_agent_a", "completed": 561, "tokens": 204, "seconds": 9.050810297999988}
{"stage": "prepared_agent_a", "completed": 562, "tokens": 209, "seconds": 9.284415298999875}
{"stage": "prepared_agent_a", "completed": 563, "tokens": 234, "seconds": 10.479846655999836}
{"stage": "prepared_agent_a", "completed": 564, "tokens": 304, "seconds": 13.416777354000033}
{"stage": "prepared_agent_a", "completed": 565, "tokens": 200, "seconds": 8.851758233000055}
{"stage": "prepared_agent_a", "completed": 566, "tokens": 166, "seconds": 7.375412652000023}
{"stage": "prepared_agent_a", "completed": 567, "tokens": 264, "seconds": 11.696854422999877}
{"stage": "prepared_agent_a", "completed": 568, "tokens": 208, "seconds": 9.223305269000093}
{"stage": "prepared_agent_a", "completed": 569, "tokens": 208, "seconds": 9.228008370999987}
{"stage": "prepared_agent_a", "completed": 570, "tokens": 166, "seconds": 7.378070928999932}
{"stage": "prepared_agent_a", "completed": 571, "tokens": 168, "seconds": 7.455539873999896}
{"stage": "prepared_agent_a", "completed": 572, "tokens": 204, "seconds": 9.044927373000064}
{"stage": "prepared_agent_a", "completed": 573, "tokens": 198, "seconds": 8.77552943500018}
{"stage": "prepared_agent_a", "completed": 574, "tokens": 167, "seconds": 7.411945027000002}
{"stage": "prepared_agent_a", "completed": 575, "tokens": 166, "seconds": 7.361813346999952}
{"stage": "prepared_agent_a", "completed": 576, "tokens": 204, "seconds": 9.050417138000057}
{"stage": "prepared_agent_a", "completed": 577, "tokens": 168, "seconds": 7.4482673019999766}
{"stage": "prepared_agent_a", "completed": 578, "tokens": 165, "seconds": 7.314525174999972}
{"stage": "prepared_agent_a", "completed": 579, "tokens": 208, "seconds": 9.32365060799998}
{"stage": "prepared_agent_a", "completed": 580, "tokens": 168, "seconds": 7.437790450999955}
{"stage": "prepared_agent_a", "completed": 581, "tokens": 208, "seconds": 9.186627358000123}
{"stage": "prepared_agent_a", "completed": 582, "tokens": 167, "seconds": 7.39979768399985}
{"stage": "prepared_agent_a", "completed": 583, "tokens": 195, "seconds": 8.626532380000071}
{"stage": "prepared_agent_a", "completed": 584, "tokens": 232, "seconds": 10.262097418999929}
{"stage": "prepared_agent_a", "completed": 585, "tokens": 207, "seconds": 9.20452516499995}
{"stage": "prepared_agent_a", "completed": 586, "tokens": 170, "seconds": 7.601316239000198}
{"stage": "prepared_agent_a", "completed": 587, "tokens": 200, "seconds": 8.932417301999976}
{"stage": "prepared_agent_a", "completed": 588, "tokens": 209, "seconds": 9.418392036999876}
{"stage": "prepared_agent_a", "completed": 589, "tokens": 170, "seconds": 7.616183299999875}
{"stage": "prepared_agent_a", "completed": 590, "tokens": 168, "seconds": 7.499368327999946}
{"stage": "prepared_agent_a", "completed": 591, "tokens": 233, "seconds": 10.398478990000058}
{"stage": "prepared_agent_a", "completed": 592, "tokens": 198, "seconds": 8.832506980000062}
{"stage": "prepared_agent_a", "completed": 593, "tokens": 168, "seconds": 7.516139679999924}
{"stage": "prepared_agent_a", "completed": 594, "tokens": 167, "seconds": 7.493527717000006}
{"stage": "prepared_agent_a", "completed": 595, "tokens": 239, "seconds": 10.707435411999995}
{"stage": "prepared_agent_a", "completed": 596, "tokens": 167, "seconds": 7.617284128000165}
{"stage": "prepared_agent_a", "completed": 597, "tokens": 208, "seconds": 9.297332089000065}
{"stage": "prepared_agent_a", "completed": 598, "tokens": 207, "seconds": 9.246052216999942}
{"stage": "prepared_agent_a", "completed": 599, "tokens": 206, "seconds": 9.236626662999925}
{"stage": "prepared_agent_a", "completed": 600, "tokens": 210, "seconds": 9.38401593499998}
{"stage": "prepared_agent_a", "completed": 601, "tokens": 208, "seconds": 9.264206395999963}
{"stage": "prepared_agent_a", "completed": 602, "tokens": 167, "seconds": 7.446488425000098}
{"stage": "prepared_agent_a", "completed": 603, "tokens": 169, "seconds": 7.518477120999933}
{"stage": "prepared_agent_a", "completed": 604, "tokens": 232, "seconds": 10.33519906499987}
{"stage": "prepared_agent_a", "completed": 605, "tokens": 198, "seconds": 8.894515739000099}
{"stage": "prepared_agent_a", "completed": 606, "tokens": 206, "seconds": 9.277475956999979}
{"stage": "prepared_agent_a", "completed": 607, "tokens": 170, "seconds": 7.581941742000026}
{"stage": "prepared_agent_a", "completed": 608, "tokens": 207, "seconds": 9.249171010000055}
{"stage": "prepared_agent_a", "completed": 609, "tokens": 167, "seconds": 7.4571222989998205}
{"stage": "prepared_agent_a", "completed": 610, "tokens": 170, "seconds": 7.6051345139999285}
{"stage": "prepared_agent_a", "completed": 611, "tokens": 210, "seconds": 9.380537785000115}
{"stage": "prepared_agent_a", "completed": 612, "tokens": 217, "seconds": 9.781076727000027}
{"stage": "prepared_agent_a", "completed": 613, "tokens": 210, "seconds": 9.525155821999988}
{"stage": "prepared_agent_a", "completed": 614, "tokens": 166, "seconds": 7.4300931209998}
{"stage": "prepared_agent_a", "completed": 615, "tokens": 166, "seconds": 7.409202195000034}
{"stage": "prepared_agent_a", "completed": 616, "tokens": 210, "seconds": 9.383046927999885}
{"stage": "prepared_agent_a", "completed": 617, "tokens": 167, "seconds": 7.4923497050001515}
{"stage": "prepared_agent_a", "completed": 618, "tokens": 207, "seconds": 9.218994909000003}
{"stage": "prepared_agent_a", "completed": 619, "tokens": 208, "seconds": 9.32128783600001}
{"stage": "prepared_agent_a", "completed": 620, "tokens": 168, "seconds": 7.602891870000121}
{"stage": "prepared_agent_a", "completed": 621, "tokens": 170, "seconds": 7.66193986899998}
{"stage": "prepared_agent_a", "completed": 622, "tokens": 234, "seconds": 10.526467267000044}
{"stage": "prepared_agent_a", "completed": 623, "tokens": 201, "seconds": 9.053437500999962}
{"stage": "prepared_agent_a", "completed": 624, "tokens": 169, "seconds": 7.625708103000079}
{"stage": "prepared_agent_a", "completed": 625, "tokens": 166, "seconds": 7.507461502000069}
{"stage": "prepared_agent_a", "completed": 626, "tokens": 237, "seconds": 10.77232690599999}
{"stage": "prepared_agent_a", "completed": 627, "tokens": 169, "seconds": 7.592201818999911}
{"stage": "prepared_agent_a", "completed": 628, "tokens": 208, "seconds": 9.419366078999929}
{"stage": "prepared_agent_a", "completed": 629, "tokens": 208, "seconds": 9.31757880400005}
{"stage": "prepared_agent_a", "completed": 630, "tokens": 168, "seconds": 7.51848637299986}
{"stage": "prepared_agent_a", "completed": 631, "tokens": 236, "seconds": 10.515697589999945}
{"stage": "prepared_agent_a", "completed": 632, "tokens": 206, "seconds": 9.168430272000023}
{"stage": "prepared_agent_a", "gate": {"n": 167, "checkpoint_selection_or_early_clean_gate": false}}
