Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 56.58it/s]
{"stage": "prepared_agent_a", "completed": 172, "tokens": 197, "seconds": 8.764993717000038}
{"stage": "prepared_agent_a", "completed": 173, "tokens": 168, "seconds": 7.4925856520000025}
{"stage": "prepared_agent_a", "completed": 174, "tokens": 170, "seconds": 7.554787075999911}
{"stage": "prepared_agent_a", "completed": 175, "tokens": 167, "seconds": 7.459681526000054}
{"stage": "prepared_agent_a", "completed": 176, "tokens": 205, "seconds": 9.146412607000002}
{"stage": "prepared_agent_a", "completed": 177, "tokens": 202, "seconds": 9.017117678999966}
{"stage": "prepared_agent_a", "completed": 178, "tokens": 170, "seconds": 7.57681431200001}
{"stage": "prepared_agent_a", "completed": 179, "tokens": 170, "seconds": 7.582605866999984}
{"stage": "prepared_agent_a", "completed": 180, "tokens": 166, "seconds": 7.399898667000002}
{"stage": "prepared_agent_a", "completed": 181, "tokens": 169, "seconds": 7.681810741000049}
{"stage": "prepared_agent_a", "completed": 182, "tokens": 204, "seconds": 9.039610285000094}
{"stage": "prepared_agent_a", "completed": 183, "tokens": 169, "seconds": 7.541686739000056}
{"stage": "prepared_agent_a", "completed": 184, "tokens": 207, "seconds": 9.192000219000079}
{"stage": "prepared_agent_a", "completed": 185, "tokens": 205, "seconds": 9.081523882999932}
{"stage": "prepared_agent_a", "completed": 186, "tokens": 208, "seconds": 9.262357595000026}
{"stage": "prepared_agent_a", "completed": 187, "tokens": 208, "seconds": 9.235692752999967}
{"stage": "prepared_agent_a", "completed": 188, "tokens": 169, "seconds": 7.536422333000019}
{"stage": "prepared_agent_a", "completed": 189, "tokens": 130, "seconds": 5.790064018999942}
{"stage": "prepared_agent_a", "completed": 190, "tokens": 170, "seconds": 7.543217054000024}
{"stage": "prepared_agent_a", "completed": 191, "tokens": 206, "seconds": 9.159264201000042}
{"stage": "prepared_agent_a", "completed": 192, "tokens": 166, "seconds": 7.397708201}
{"stage": "prepared_agent_a", "completed": 193, "tokens": 206, "seconds": 9.172769453}
{"stage": "prepared_agent_a", "completed": 194, "tokens": 169, "seconds": 7.524669274000075}
{"stage": "prepared_agent_a", "completed": 195, "tokens": 169, "seconds": 7.503326582}
{"stage": "prepared_agent_a", "completed": 196, "tokens": 204, "seconds": 9.070825199000069}
{"stage": "prepared_agent_a", "completed": 197, "tokens": 206, "seconds": 9.188503475999937}
{"stage": "prepared_agent_a", "completed": 198, "tokens": 263, "seconds": 11.796596591000025}
{"stage": "prepared_agent_a", "completed": 199, "tokens": 206, "seconds": 9.146191117000058}
{"stage": "prepared_agent_a", "completed": 200, "tokens": 169, "seconds": 7.503625822999993}
{"stage": "prepared_agent_a", "completed": 201, "tokens": 208, "seconds": 9.26743268000007}
{"stage": "prepared_agent_a", "completed": 202, "tokens": 167, "seconds": 7.437049295000065}
{"stage": "prepared_agent_a", "completed": 203, "tokens": 168, "seconds": 7.484023536999985}
{"stage": "prepared_agent_a", "completed": 204, "tokens": 207, "seconds": 9.210268067000015}
{"stage": "prepared_agent_a", "completed": 205, "tokens": 208, "seconds": 9.286303299999986}
{"stage": "prepared_agent_a", "completed": 206, "tokens": 228, "seconds": 10.116991886999926}
{"stage": "prepared_agent_a", "completed": 207, "tokens": 167, "seconds": 7.463006243999985}
{"stage": "prepared_agent_a", "completed": 208, "tokens": 167, "seconds": 7.458656313000006}
{"stage": "prepared_agent_a", "completed": 209, "tokens": 208, "seconds": 9.242881233000048}
{"stage": "prepared_agent_a", "completed": 210, "tokens": 208, "seconds": 9.279650812}
{"stage": "prepared_agent_a", "completed": 211, "tokens": 236, "seconds": 10.516517469000064}
{"stage": "prepared_agent_a", "completed": 212, "tokens": 166, "seconds": 7.399027903999922}
{"stage": "prepared_agent_a", "completed": 213, "tokens": 243, "seconds": 10.812230432000206}
{"stage": "prepared_agent_a", "completed": 214, "tokens": 268, "seconds": 11.982158331999926}
{"stage": "prepared_agent_a", "completed": 215, "tokens": 198, "seconds": 8.777509905999977}
{"stage": "prepared_agent_a", "completed": 216, "tokens": 237, "seconds": 10.526022724999848}
{"stage": "prepared_agent_a", "completed": 217, "tokens": 207, "seconds": 9.223806057000047}
{"stage": "prepared_agent_a", "completed": 218, "tokens": 239, "seconds": 10.61206446999995}
{"stage": "prepared_agent_a", "completed": 219, "tokens": 196, "seconds": 8.707164361999958}
{"stage": "prepared_agent_a", "completed": 220, "tokens": 240, "seconds": 10.693042445000174}
{"stage": "prepared_agent_a", "completed": 221, "tokens": 206, "seconds": 9.194151824999835}
{"stage": "prepared_agent_a", "completed": 222, "tokens": 206, "seconds": 9.165946407999854}
{"stage": "prepared_agent_a", "completed": 223, "tokens": 207, "seconds": 9.190572432999943}
{"stage": "prepared_agent_a", "completed": 224, "tokens": 196, "seconds": 8.682137986000043}
{"stage": "prepared_agent_a", "completed": 225, "tokens": 205, "seconds": 9.06216201999996}
{"stage": "prepared_agent_a", "completed": 226, "tokens": 194, "seconds": 8.652618426000117}
{"stage": "prepared_agent_a", "completed": 227, "tokens": 208, "seconds": 9.278577278000057}
{"stage": "prepared_agent_a", "completed": 228, "tokens": 204, "seconds": 9.172941222999953}
{"stage": "prepared_agent_a", "completed": 229, "tokens": 169, "seconds": 7.503331406999905}
{"stage": "prepared_agent_a", "completed": 230, "tokens": 194, "seconds": 8.569779230999984}
{"stage": "prepared_agent_a", "completed": 231, "tokens": 203, "seconds": 9.019210962999978}
{"stage": "prepared_agent_a", "completed": 232, "tokens": 167, "seconds": 7.421722154999998}
{"stage": "prepared_agent_a", "completed": 233, "tokens": 167, "seconds": 7.396690837000051}
{"stage": "prepared_agent_a", "completed": 234, "tokens": 167, "seconds": 7.419895709000002}
{"stage": "prepared_agent_a", "completed": 235, "tokens": 167, "seconds": 7.429040372999907}
{"stage": "prepared_agent_a", "completed": 236, "tokens": 205, "seconds": 9.100666781999962}
{"stage": "prepared_agent_a", "completed": 237, "tokens": 208, "seconds": 9.229702421000184}
{"stage": "prepared_agent_a", "completed": 238, "tokens": 198, "seconds": 8.75721511300003}
{"stage": "prepared_agent_a", "completed": 239, "tokens": 207, "seconds": 9.21570743899997}
{"stage": "prepared_agent_a", "completed": 240, "tokens": 207, "seconds": 9.221059055000069}
{"stage": "prepared_agent_a", "completed": 241, "tokens": 210, "seconds": 9.325233361000073}
{"stage": "prepared_agent_a", "completed": 242, "tokens": 197, "seconds": 8.752621017000138}
{"stage": "prepared_agent_a", "completed": 243, "tokens": 210, "seconds": 9.38156293599991}
{"stage": "prepared_agent_a", "completed": 244, "tokens": 169, "seconds": 7.557281665000119}
{"stage": "prepared_agent_a", "completed": 245, "tokens": 205, "seconds": 9.207176481000033}
{"stage": "prepared_agent_a", "completed": 246, "tokens": 168, "seconds": 7.453365306000023}
{"stage": "prepared_agent_a", "completed": 247, "tokens": 166, "seconds": 7.343576307999911}
{"stage": "prepared_agent_a", "completed": 248, "tokens": 235, "seconds": 10.400129775000096}
{"stage": "prepared_agent_a", "completed": 249, "tokens": 198, "seconds": 8.784455108999964}
{"stage": "prepared_agent_a", "completed": 250, "tokens": 205, "seconds": 9.130811973999926}
{"stage": "prepared_agent_a", "completed": 251, "tokens": 206, "seconds": 9.142897763000065}
{"stage": "prepared_agent_a", "completed": 252, "tokens": 175, "seconds": 7.749013189999914}
{"stage": "prepared_agent_a", "completed": 253, "tokens": 170, "seconds": 7.545687017999853}
{"stage": "prepared_agent_a", "completed": 254, "tokens": 168, "seconds": 7.472458152999934}
{"stage": "prepared_agent_a", "completed": 255, "tokens": 168, "seconds": 7.473009257000058}
{"stage": "prepared_agent_a", "completed": 256, "tokens": 197, "seconds": 8.769361758999821}
{"stage": "prepared_agent_a", "completed": 257, "tokens": 167, "seconds": 7.4102860590001}
{"stage": "prepared_agent_a", "completed": 258, "tokens": 172, "seconds": 7.646161329000051}
{"stage": "prepared_agent_a", "completed": 259, "tokens": 194, "seconds": 8.620338591000063}
{"stage": "prepared_agent_a", "completed": 260, "tokens": 206, "seconds": 9.142547358000002}
{"stage": "prepared_agent_a", "completed": 261, "tokens": 205, "seconds": 9.131383001999893}
{"stage": "prepared_agent_a", "completed": 262, "tokens": 238, "seconds": 10.687150625999948}
{"stage": "prepared_agent_a", "completed": 263, "tokens": 168, "seconds": 7.474064854000062}
{"stage": "prepared_agent_a", "completed": 264, "tokens": 168, "seconds": 7.477159111999981}
{"stage": "prepared_agent_a", "completed": 265, "tokens": 170, "seconds": 7.595969869999863}
{"stage": "prepared_agent_a", "completed": 266, "tokens": 166, "seconds": 7.354712642999857}
{"stage": "prepared_agent_a", "completed": 267, "tokens": 169, "seconds": 7.537023547999979}
{"stage": "prepared_agent_a", "completed": 268, "tokens": 131, "seconds": 5.823311851000199}
{"stage": "prepared_agent_a", "completed": 269, "tokens": 204, "seconds": 9.09038330899989}
{"stage": "prepared_agent_a", "completed": 270, "tokens": 237, "seconds": 10.523064433999934}
{"stage": "prepared_agent_a", "completed": 271, "tokens": 169, "seconds": 7.477471119000029}
{"stage": "prepared_agent_a", "completed": 272, "tokens": 168, "seconds": 7.456785862000061}
{"stage": "prepared_agent_a", "completed": 273, "tokens": 238, "seconds": 10.535438317999933}
{"stage": "prepared_agent_a", "completed": 274, "tokens": 195, "seconds": 8.698605480999959}
{"stage": "prepared_agent_a", "completed": 275, "tokens": 233, "seconds": 10.314665432000083}
{"stage": "prepared_agent_a", "completed": 276, "tokens": 195, "seconds": 8.632530089000056}
{"stage": "prepared_agent_a", "completed": 277, "tokens": 205, "seconds": 9.099048809000124}
{"stage": "prepared_agent_a", "completed": 278, "tokens": 208, "seconds": 9.33971891300007}
{"stage": "prepared_agent_a", "completed": 279, "tokens": 198, "seconds": 8.768569667000065}
{"stage": "prepared_agent_a", "completed": 280, "tokens": 166, "seconds": 7.352434592999998}
{"stage": "prepared_agent_a", "completed": 281, "tokens": 196, "seconds": 8.692432725000117}
{"stage": "prepared_agent_a", "completed": 282, "tokens": 240, "seconds": 10.63585944700003}
{"stage": "prepared_agent_a", "completed": 283, "tokens": 170, "seconds": 7.5560015699998075}
{"stage": "prepared_agent_a", "completed": 284, "tokens": 168, "seconds": 7.466722726999933}
{"stage": "prepared_agent_a", "completed": 285, "tokens": 204, "seconds": 9.075488894000046}
{"stage": "prepared_agent_a", "completed": 286, "tokens": 197, "seconds": 8.746750418000147}
{"stage": "prepared_agent_a", "completed": 287, "tokens": 170, "seconds": 7.58796858300002}
{"stage": "prepared_agent_a", "completed": 288, "tokens": 169, "seconds": 7.5351421809998556}
{"stage": "prepared_agent_a", "completed": 289, "tokens": 239, "seconds": 10.685172750999982}
{"stage": "prepared_agent_a", "completed": 290, "tokens": 170, "seconds": 7.583826927000018}
{"stage": "prepared_agent_a", "completed": 291, "tokens": 173, "seconds": 7.696654694000017}
{"stage": "prepared_agent_a", "completed": 292, "tokens": 169, "seconds": 7.499196661000042}
{"stage": "prepared_agent_a", "completed": 293, "tokens": 166, "seconds": 7.3632583220000924}
{"stage": "prepared_agent_a", "completed": 294, "tokens": 168, "seconds": 7.474703843000043}
{"stage": "prepared_agent_a", "completed": 295, "tokens": 204, "seconds": 9.07165368599999}
{"stage": "prepared_agent_a", "completed": 296, "tokens": 207, "seconds": 9.299880457999961}
{"stage": "prepared_agent_a", "completed": 297, "tokens": 167, "seconds": 7.414028279999911}
{"stage": "prepared_agent_a", "completed": 298, "tokens": 168, "seconds": 7.45273641100016}
{"stage": "prepared_agent_a", "gate": {"n": 167, "checkpoint_selection_or_early_clean_gate": false}}
