Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 37.67it/s]
{"stage": "qwen_agent_a", "completed": 287, "tokens": 171, "seconds": 7.72333160900007}
{"stage": "qwen_agent_a", "completed": 288, "tokens": 169, "seconds": 7.60512814599997}
{"stage": "qwen_agent_a", "completed": 289, "tokens": 239, "seconds": 10.854371821999962}
{"stage": "qwen_agent_a", "completed": 290, "tokens": 170, "seconds": 7.775441280999985}
{"stage": "qwen_agent_a", "completed": 291, "tokens": 173, "seconds": 7.830898321999939}
{"stage": "qwen_agent_a", "completed": 292, "tokens": 169, "seconds": 7.614148861999979}
{"stage": "qwen_agent_a", "completed": 293, "tokens": 166, "seconds": 7.444271788999913}
{"stage": "qwen_agent_a", "completed": 294, "tokens": 129, "seconds": 5.812262228999998}
{"stage": "qwen_agent_a", "completed": 295, "tokens": 204, "seconds": 9.153874197999926}
{"stage": "qwen_agent_a", "completed": 296, "tokens": 207, "seconds": 9.288850629999956}
{"stage": "qwen_agent_a", "completed": 297, "tokens": 167, "seconds": 7.512563514000021}
{"stage": "qwen_agent_a", "completed": 298, "tokens": 168, "seconds": 7.559633991999931}
{"stage": "qwen_agent_a", "completed": 299, "tokens": 202, "seconds": 9.189599732999909}
{"stage": "qwen_agent_a", "completed": 300, "tokens": 235, "seconds": 10.589922533000049}
{"stage": "qwen_agent_a", "completed": 301, "tokens": 229, "seconds": 10.31011523999996}
{"stage": "qwen_agent_a", "completed": 302, "tokens": 209, "seconds": 9.504801222999959}
{"stage": "qwen_agent_a", "completed": 303, "tokens": 242, "seconds": 10.860895309000057}
{"stage": "qwen_agent_a", "completed": 304, "tokens": 208, "seconds": 9.31547888}
{"stage": "qwen_agent_a", "completed": 305, "tokens": 170, "seconds": 7.611602064999943}
{"stage": "qwen_agent_a", "completed": 306, "tokens": 169, "seconds": 7.569792442999983}
{"stage": "qwen_agent_a", "completed": 307, "tokens": 208, "seconds": 9.321253648000038}
{"stage": "qwen_agent_a", "completed": 308, "tokens": 209, "seconds": 9.360360247000017}
{"stage": "qwen_agent_a", "completed": 309, "tokens": 195, "seconds": 8.743113633000007}
{"stage": "qwen_agent_a", "completed": 310, "tokens": 166, "seconds": 7.459632229999897}
{"stage": "qwen_agent_a", "completed": 311, "tokens": 169, "seconds": 7.587074994999966}
{"stage": "qwen_agent_a", "completed": 312, "tokens": 168, "seconds": 7.613272903000052}
{"stage": "qwen_agent_a", "completed": 313, "tokens": 211, "seconds": 9.560155288000033}
{"stage": "qwen_agent_a", "completed": 314, "tokens": 170, "seconds": 7.7219110839999985}
{"stage": "qwen_agent_a", "completed": 315, "tokens": 170, "seconds": 7.787091732000022}
{"stage": "qwen_agent_a", "completed": 316, "tokens": 168, "seconds": 7.543475473000058}
{"stage": "qwen_agent_a", "completed": 317, "tokens": 170, "seconds": 7.6431286460000365}
{"stage": "qwen_agent_a", "completed": 318, "tokens": 129, "seconds": 5.842986795000002}
{"stage": "qwen_agent_a", "completed": 319, "tokens": 169, "seconds": 7.62017860800006}
{"stage": "qwen_agent_a", "completed": 320, "tokens": 195, "seconds": 9.015992339000036}
{"stage": "qwen_agent_a", "completed": 321, "tokens": 207, "seconds": 9.367185145000008}
{"stage": "qwen_agent_a", "completed": 322, "tokens": 206, "seconds": 9.258036386999947}
{"stage": "qwen_agent_a", "completed": 323, "tokens": 168, "seconds": 7.563936025999965}
{"stage": "qwen_agent_a", "completed": 324, "tokens": 168, "seconds": 7.573748337000097}
{"stage": "qwen_agent_a", "completed": 325, "tokens": 207, "seconds": 9.504809222000063}
{"stage": "qwen_agent_a", "completed": 326, "tokens": 169, "seconds": 7.6548329849999845}
{"stage": "qwen_agent_a", "completed": 327, "tokens": 168, "seconds": 7.542514628000049}
{"stage": "qwen_agent_a", "completed": 328, "tokens": 208, "seconds": 9.341962229999922}
{"stage": "qwen_agent_a", "completed": 329, "tokens": 168, "seconds": 7.674127991999967}
{"stage": "qwen_agent_a", "completed": 330, "tokens": 238, "seconds": 10.993173190000107}
{"stage": "qwen_agent_a", "completed": 331, "tokens": 194, "seconds": 8.799821373999976}
{"stage": "qwen_agent_a", "completed": 332, "tokens": 199, "seconds": 8.883527108000067}
{"stage": "qwen_agent_a", "completed": 333, "tokens": 201, "seconds": 9.203680008999982}
{"stage": "qwen_agent_a", "completed": 334, "tokens": 205, "seconds": 9.326613008999857}
{"stage": "qwen_agent_a", "completed": 335, "tokens": 207, "seconds": 9.365933601000052}
{"stage": "qwen_agent_a", "completed": 336, "tokens": 170, "seconds": 7.756377860999919}
{"stage": "qwen_agent_a", "completed": 337, "tokens": 170, "seconds": 7.713780499999984}
{"stage": "qwen_agent_a", "completed": 338, "tokens": 205, "seconds": 9.240859096000122}
{"stage": "qwen_agent_a", "completed": 339, "tokens": 207, "seconds": 9.322920949999798}
{"stage": "qwen_agent_a", "completed": 340, "tokens": 205, "seconds": 9.192655495000054}
{"stage": "qwen_agent_a", "completed": 341, "tokens": 236, "seconds": 10.57952989599994}
{"stage": "qwen_agent_a", "completed": 342, "tokens": 208, "seconds": 9.336019648000047}
{"stage": "qwen_agent_a", "completed": 343, "tokens": 240, "seconds": 10.816432307000014}
{"stage": "qwen_agent_a", "completed": 344, "tokens": 235, "seconds": 10.687473159999854}
{"stage": "qwen_agent_a", "completed": 345, "tokens": 168, "seconds": 7.641541243999882}
{"stage": "qwen_agent_a", "completed": 346, "tokens": 209, "seconds": 9.48379147200012}
{"stage": "qwen_agent_a", "completed": 347, "tokens": 242, "seconds": 10.984133869000061}
{"stage": "qwen_agent_a", "completed": 348, "tokens": 201, "seconds": 9.55916665299992}
{"stage": "qwen_agent_a", "completed": 349, "tokens": 207, "seconds": 9.339416383999833}
{"stage": "qwen_agent_a", "completed": 350, "tokens": 167, "seconds": 7.490073333000055}
{"stage": "qwen_agent_a", "completed": 351, "tokens": 204, "seconds": 9.137321197999881}
{"stage": "qwen_agent_a", "completed": 352, "tokens": 194, "seconds": 8.719704276999892}
{"stage": "qwen_agent_a", "completed": 353, "tokens": 172, "seconds": 7.721747485999913}
{"stage": "qwen_agent_a", "completed": 354, "tokens": 206, "seconds": 9.262277279000045}
{"stage": "qwen_agent_a", "completed": 355, "tokens": 296, "seconds": 13.320566408000104}
{"stage": "qwen_agent_a", "completed": 356, "tokens": 205, "seconds": 9.293977056999893}
{"stage": "qwen_agent_a", "completed": 357, "tokens": 207, "seconds": 9.483257928000057}
{"stage": "qwen_agent_a", "completed": 358, "tokens": 207, "seconds": 9.474247792000142}
{"stage": "qwen_agent_a", "completed": 359, "tokens": 237, "seconds": 10.700870331000033}
{"stage": "qwen_agent_a", "completed": 360, "tokens": 199, "seconds": 9.02945597400003}
{"stage": "qwen_agent_a", "completed": 361, "tokens": 233, "seconds": 10.46476078899991}
{"stage": "qwen_agent_a", "completed": 362, "tokens": 211, "seconds": 9.45199139600004}
{"stage": "qwen_agent_a", "completed": 363, "tokens": 168, "seconds": 7.5311743680001655}
{"stage": "qwen_agent_a", "completed": 364, "tokens": 167, "seconds": 7.574458267999944}
{"stage": "qwen_agent_a", "completed": 365, "tokens": 130, "seconds": 5.832465076000062}
{"stage": "qwen_agent_a", "completed": 366, "tokens": 198, "seconds": 8.918243462999953}
{"stage": "qwen_agent_a", "completed": 367, "tokens": 168, "seconds": 7.620116965000079}
{"stage": "qwen_agent_a", "completed": 368, "tokens": 207, "seconds": 9.355924667999943}
{"stage": "qwen_agent_a", "completed": 369, "tokens": 205, "seconds": 9.29165044399997}
{"stage": "qwen_agent_a", "completed": 370, "tokens": 208, "seconds": 9.409525604999999}
{"stage": "qwen_agent_a", "completed": 371, "tokens": 169, "seconds": 7.66239814100004}
{"stage": "qwen_agent_a", "completed": 372, "tokens": 169, "seconds": 7.649892039999941}
{"stage": "qwen_agent_a", "completed": 373, "tokens": 236, "seconds": 10.536523587999909}
{"stage": "qwen_agent_a", "completed": 374, "tokens": 132, "seconds": 5.9159307100001115}
{"stage": "qwen_agent_a", "completed": 375, "tokens": 208, "seconds": 9.417556501000035}
{"stage": "qwen_agent_a", "completed": 376, "tokens": 208, "seconds": 9.42945418599993}
{"stage": "qwen_agent_a", "completed": 377, "tokens": 195, "seconds": 8.866005696000002}
{"stage": "qwen_agent_a", "completed": 378, "tokens": 207, "seconds": 9.409644900000103}
{"stage": "qwen_agent_a", "completed": 379, "tokens": 197, "seconds": 8.906642552999983}
{"stage": "qwen_agent_a", "completed": 380, "tokens": 206, "seconds": 9.441313789999867}
{"stage": "qwen_agent_a", "completed": 381, "tokens": 169, "seconds": 7.5966336800001955}
{"stage": "qwen_agent_a", "completed": 382, "tokens": 166, "seconds": 7.448586867999893}
{"stage": "qwen_agent_a", "completed": 383, "tokens": 237, "seconds": 10.625334645000066}
{"stage": "qwen_agent_a", "completed": 384, "tokens": 207, "seconds": 9.29320942000004}
{"stage": "qwen_agent_a", "completed": 385, "tokens": 197, "seconds": 8.852674405000016}
{"stage": "qwen_agent_a", "completed": 386, "tokens": 205, "seconds": 9.209063466000089}
{"stage": "qwen_agent_a", "completed": 387, "tokens": 168, "seconds": 7.560902148999958}
{"stage": "qwen_agent_a", "completed": 388, "tokens": 205, "seconds": 9.21683292800003}
{"stage": "qwen_agent_a", "completed": 389, "tokens": 233, "seconds": 10.474510095999904}
{"stage": "qwen_agent_a", "completed": 390, "tokens": 206, "seconds": 9.259008431999973}
{"stage": "qwen_agent_a", "completed": 391, "tokens": 206, "seconds": 9.261889660999941}
{"stage": "qwen_agent_a", "completed": 392, "tokens": 166, "seconds": 7.4780843189998905}
{"stage": "qwen_agent_a", "completed": 393, "tokens": 169, "seconds": 7.610337017999882}
{"stage": "qwen_agent_a", "completed": 394, "tokens": 197, "seconds": 8.874680758000068}
{"stage": "qwen_agent_a", "completed": 395, "tokens": 167, "seconds": 7.526910821999991}
{"stage": "qwen_agent_a", "completed": 396, "tokens": 194, "seconds": 8.74787964799998}
{"stage": "qwen_agent_a", "completed": 397, "tokens": 232, "seconds": 10.549173971000073}
{"stage": "qwen_agent_a", "completed": 398, "tokens": 198, "seconds": 8.88488633299994}
{"stage": "qwen_agent_a", "completed": 399, "tokens": 209, "seconds": 9.373692258999881}
{"stage": "qwen_agent_a", "completed": 400, "tokens": 195, "seconds": 8.755019649999895}
{"stage": "qwen_agent_a", "completed": 401, "tokens": 167, "seconds": 7.509457803000032}
{"stage": "qwen_agent_a", "completed": 402, "tokens": 206, "seconds": 9.246234270000059}
{"stage": "qwen_agent_a", "completed": 403, "tokens": 170, "seconds": 7.636936509999941}
{"stage": "qwen_agent_a", "completed": 404, "tokens": 128, "seconds": 5.766697774000022}
{"stage": "qwen_agent_a", "completed": 405, "tokens": 241, "seconds": 10.81783147200008}
{"stage": "qwen_agent_a", "completed": 406, "tokens": 192, "seconds": 8.80150229700007}
{"stage": "qwen_agent_a", "completed": 407, "tokens": 168, "seconds": 7.547946310000043}
{"stage": "qwen_agent_a", "completed": 408, "tokens": 240, "seconds": 10.715613837000092}
{"stage": "qwen_agent_a", "completed": 409, "tokens": 170, "seconds": 7.6066657119999945}
{"stage": "qwen_agent_a", "completed": 410, "tokens": 209, "seconds": 9.341129225000032}
{"stage": "qwen_agent_a", "completed": 411, "tokens": 195, "seconds": 8.734339222000017}
{"stage": "qwen_agent_a", "completed": 412, "tokens": 209, "seconds": 9.383599775999983}
{"stage": "qwen_agent_a", "completed": 413, "tokens": 206, "seconds": 9.411861984000097}
{"stage": "qwen_agent_a", "completed": 414, "tokens": 205, "seconds": 9.200024323000207}
{"stage": "qwen_agent_a", "completed": 415, "tokens": 206, "seconds": 9.255208540000012}
{"stage": "qwen_agent_a", "completed": 416, "tokens": 171, "seconds": 7.701213353999947}
{"stage": "qwen_agent_a", "completed": 417, "tokens": 204, "seconds": 9.206151799999816}
{"stage": "qwen_agent_a", "completed": 418, "tokens": 207, "seconds": 9.353549955000062}
{"stage": "qwen_agent_a", "completed": 419, "tokens": 204, "seconds": 9.257135915000163}
{"stage": "qwen_agent_a", "completed": 420, "tokens": 166, "seconds": 7.4827372939998895}
{"stage": "qwen_agent_a", "completed": 421, "tokens": 208, "seconds": 9.444188710999924}
{"stage": "qwen_agent_a", "completed": 422, "tokens": 167, "seconds": 7.7435823240000445}
{"stage": "qwen_agent_a", "completed": 423, "tokens": 165, "seconds": 7.522140930999967}
{"stage": "qwen_agent_a", "completed": 424, "tokens": 169, "seconds": 7.654021739999962}
{"stage": "qwen_agent_a", "completed": 425, "tokens": 167, "seconds": 7.615214217999892}
{"stage": "qwen_agent_a", "completed": 426, "tokens": 168, "seconds": 7.658137869000029}
{"stage": "qwen_agent_a", "completed": 427, "tokens": 204, "seconds": 9.275911176999898}
{"stage": "qwen_agent_a", "completed": 428, "tokens": 197, "seconds": 8.977348511000173}
{"stage": "qwen_agent_a", "completed": 429, "tokens": 170, "seconds": 7.69772310999997}
{"stage": "qwen_agent_a", "completed": 430, "tokens": 235, "seconds": 10.659743412000125}
{"stage": "qwen_agent_a", "completed": 431, "tokens": 168, "seconds": 7.528927182999951}
{"stage": "qwen_agent_a", "completed": 432, "tokens": 205, "seconds": 9.191884487999914}
{"stage": "qwen_agent_a", "completed": 433, "tokens": 166, "seconds": 7.446055681000189}
{"stage": "qwen_agent_a", "completed": 434, "tokens": 167, "seconds": 7.475415955000017}
{"stage": "qwen_agent_a", "completed": 435, "tokens": 167, "seconds": 7.4696167360000345}
{"stage": "qwen_agent_a", "completed": 436, "tokens": 206, "seconds": 9.207045418999996}
{"stage": "qwen_agent_a", "completed": 437, "tokens": 167, "seconds": 7.478005667000161}
{"stage": "qwen_agent_a", "completed": 438, "tokens": 209, "seconds": 9.339201074999892}
{"stage": "qwen_agent_a", "completed": 439, "tokens": 170, "seconds": 7.602963620000082}
{"stage": "qwen_agent_a", "completed": 440, "tokens": 209, "seconds": 9.357790602000023}
{"stage": "qwen_agent_a", "completed": 441, "tokens": 227, "seconds": 10.147816098000021}
{"stage": "qwen_agent_a", "completed": 442, "tokens": 167, "seconds": 7.489476892000084}
{"stage": "qwen_agent_a", "completed": 443, "tokens": 167, "seconds": 7.5267073779998555}
{"stage": "qwen_agent_a", "gate": {"n": 178, "checkpoint_selection_or_early_clean_gate": false}}
