Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 55.68it/s]
{"stage": "revised_s41032_agent_a", "completed": 221, "tokens": 201, "seconds": 9.423912872000074}
{"stage": "revised_s41032_agent_a", "completed": 222, "tokens": 206, "seconds": 9.66327027300008}
{"stage": "revised_s41032_agent_a", "completed": 223, "tokens": 236, "seconds": 10.921585283000013}
{"stage": "revised_s41032_agent_a", "completed": 224, "tokens": 196, "seconds": 9.045491997}
{"stage": "revised_s41032_agent_a", "completed": 225, "tokens": 205, "seconds": 9.477659645000017}
{"stage": "revised_s41032_agent_a", "completed": 226, "tokens": 194, "seconds": 8.931830951000052}
{"stage": "revised_s41032_agent_a", "completed": 227, "tokens": 208, "seconds": 9.621999324999933}
{"stage": "revised_s41032_agent_a", "completed": 228, "tokens": 204, "seconds": 9.408867907000058}
{"stage": "revised_s41032_agent_a", "completed": 229, "tokens": 199, "seconds": 9.195359621999955}
{"stage": "revised_s41032_agent_a", "completed": 230, "tokens": 194, "seconds": 8.952984463000007}
{"stage": "revised_s41032_agent_a", "completed": 231, "tokens": 231, "seconds": 10.844106633000024}
{"stage": "revised_s41032_agent_a", "completed": 232, "tokens": 167, "seconds": 7.69487390300003}
{"stage": "revised_s41032_agent_a", "completed": 233, "tokens": 167, "seconds": 7.666186657000026}
{"stage": "revised_s41032_agent_a", "completed": 234, "tokens": 167, "seconds": 7.704996488000006}
{"stage": "revised_s41032_agent_a", "completed": 235, "tokens": 167, "seconds": 7.6807258979999915}
{"stage": "revised_s41032_agent_a", "completed": 236, "tokens": 205, "seconds": 9.564454334999937}
{"stage": "revised_s41032_agent_a", "completed": 237, "tokens": 208, "seconds": 9.810712959999933}
{"stage": "revised_s41032_agent_a", "completed": 238, "tokens": 198, "seconds": 9.270190572000047}
{"stage": "revised_s41032_agent_a", "completed": 239, "tokens": 207, "seconds": 9.772355059999995}
{"stage": "revised_s41032_agent_a", "completed": 240, "tokens": 207, "seconds": 9.575700250000068}
{"stage": "revised_s41032_agent_a", "completed": 241, "tokens": 241, "seconds": 11.237485668999966}
{"stage": "revised_s41032_agent_a", "completed": 242, "tokens": 197, "seconds": 9.107117852999977}
{"stage": "revised_s41032_agent_a", "completed": 243, "tokens": 210, "seconds": 9.793089184999985}
{"stage": "revised_s41032_agent_a", "completed": 244, "tokens": 169, "seconds": 7.896878799000092}
{"stage": "revised_s41032_agent_a", "completed": 245, "tokens": 205, "seconds": 9.524198189999993}
{"stage": "revised_s41032_agent_a", "completed": 246, "tokens": 198, "seconds": 9.171630863000019}
{"stage": "revised_s41032_agent_a", "completed": 247, "tokens": 166, "seconds": 7.683695890999957}
{"stage": "revised_s41032_agent_a", "completed": 248, "tokens": 197, "seconds": 9.165070324999988}
{"stage": "revised_s41032_agent_a", "completed": 249, "tokens": 159, "seconds": 7.395631082999898}
{"stage": "revised_s41032_agent_a", "completed": 250, "tokens": 205, "seconds": 9.495062770000004}
{"stage": "revised_s41032_agent_a", "completed": 251, "tokens": 235, "seconds": 10.813072513000066}
{"stage": "revised_s41032_agent_a", "completed": 252, "tokens": 205, "seconds": 9.456421494999972}
{"stage": "revised_s41032_agent_a", "completed": 253, "tokens": 170, "seconds": 7.807237834000034}
{"stage": "revised_s41032_agent_a", "completed": 254, "tokens": 168, "seconds": 7.760403500000052}
{"stage": "revised_s41032_agent_a", "completed": 255, "tokens": 168, "seconds": 7.787918676000004}
{"stage": "revised_s41032_agent_a", "completed": 256, "tokens": 197, "seconds": 9.22778102299992}
{"stage": "revised_s41032_agent_a", "completed": 257, "tokens": 167, "seconds": 7.98858412300001}
{"stage": "revised_s41032_agent_a", "completed": 258, "tokens": 172, "seconds": 7.98310367199997}
{"stage": "revised_s41032_agent_a", "completed": 259, "tokens": 194, "seconds": 9.073365795999962}
{"stage": "revised_s41032_agent_a", "completed": 260, "tokens": 206, "seconds": 9.593842740000014}
{"stage": "revised_s41032_agent_a", "completed": 261, "tokens": 205, "seconds": 9.855514331000109}
{"stage": "revised_s41032_agent_a", "completed": 262, "tokens": 238, "seconds": 11.074667846000011}
{"stage": "revised_s41032_agent_a", "completed": 263, "tokens": 196, "seconds": 9.061287231000051}
{"stage": "revised_s41032_agent_a", "completed": 264, "tokens": 168, "seconds": 7.919627859999991}
{"stage": "revised_s41032_agent_a", "completed": 265, "tokens": 170, "seconds": 7.907647289999886}
{"stage": "revised_s41032_agent_a", "completed": 266, "tokens": 166, "seconds": 7.716687890999992}
{"stage": "revised_s41032_agent_a", "completed": 267, "tokens": 197, "seconds": 9.225122214999828}
{"stage": "revised_s41032_agent_a", "completed": 268, "tokens": 161, "seconds": 7.47843061399999}
{"stage": "revised_s41032_agent_a", "completed": 269, "tokens": 204, "seconds": 9.588128088999838}
{"stage": "revised_s41032_agent_a", "completed": 270, "tokens": 237, "seconds": 11.111234620999994}
{"stage": "revised_s41032_agent_a", "completed": 271, "tokens": 169, "seconds": 7.8665294659999745}
{"stage": "revised_s41032_agent_a", "completed": 272, "tokens": 168, "seconds": 7.883423144000062}
{"stage": "revised_s41032_agent_a", "completed": 273, "tokens": 238, "seconds": 11.006279868999854}
{"stage": "revised_s41032_agent_a", "completed": 274, "tokens": 195, "seconds": 9.012533102999896}
{"stage": "revised_s41032_agent_a", "completed": 275, "tokens": 233, "seconds": 10.744619813999861}
{"stage": "revised_s41032_agent_a", "completed": 276, "tokens": 195, "seconds": 9.025351382000053}
{"stage": "revised_s41032_agent_a", "completed": 277, "tokens": 205, "seconds": 9.53406698599997}
{"stage": "revised_s41032_agent_a", "completed": 278, "tokens": 208, "seconds": 9.717048113000146}
{"stage": "revised_s41032_agent_a", "completed": 279, "tokens": 198, "seconds": 9.227126872000099}
{"stage": "revised_s41032_agent_a", "completed": 280, "tokens": 194, "seconds": 9.22531539900001}
{"stage": "revised_s41032_agent_a", "completed": 281, "tokens": 196, "seconds": 9.039416690000053}
{"stage": "revised_s41032_agent_a", "completed": 282, "tokens": 235, "seconds": 10.831922336000162}
{"stage": "revised_s41032_agent_a", "completed": 283, "tokens": 170, "seconds": 7.846319413999936}
{"stage": "revised_s41032_agent_a", "completed": 284, "tokens": 168, "seconds": 7.778984100999878}
{"stage": "revised_s41032_agent_a", "completed": 285, "tokens": 204, "seconds": 9.451874715999793}
{"stage": "revised_s41032_agent_a", "completed": 286, "tokens": 197, "seconds": 9.072733194999955}
{"stage": "revised_s41032_agent_a", "completed": 287, "tokens": 198, "seconds": 9.12800934500001}
{"stage": "revised_s41032_agent_a", "completed": 288, "tokens": 169, "seconds": 8.119954057000086}
{"stage": "revised_s41032_agent_a", "completed": 289, "tokens": 234, "seconds": 10.906960064000032}
{"stage": "revised_s41032_agent_a", "completed": 290, "tokens": 170, "seconds": 8.132668693999904}
{"stage": "revised_s41032_agent_a", "completed": 291, "tokens": 240, "seconds": 11.152244068000073}
{"stage": "revised_s41032_agent_a", "completed": 292, "tokens": 169, "seconds": 7.977207113000077}
{"stage": "revised_s41032_agent_a", "completed": 293, "tokens": 166, "seconds": 7.811128732000043}
{"stage": "revised_s41032_agent_a", "completed": 294, "tokens": 198, "seconds": 9.179298365000022}
{"stage": "revised_s41032_agent_a", "completed": 295, "tokens": 204, "seconds": 9.454538931999878}
{"stage": "revised_s41032_agent_a", "completed": 296, "tokens": 169, "seconds": 7.849382698999989}
{"stage": "revised_s41032_agent_a", "completed": 297, "tokens": 167, "seconds": 7.8486796310000955}
{"stage": "revised_s41032_agent_a", "completed": 298, "tokens": 168, "seconds": 7.7486627269997825}
{"stage": "revised_s41032_agent_a", "completed": 299, "tokens": 197, "seconds": 9.195473215999982}
{"stage": "revised_s41032_agent_a", "completed": 300, "tokens": 235, "seconds": 10.999292201999879}
{"stage": "revised_s41032_agent_a", "completed": 301, "tokens": 198, "seconds": 9.201945609999939}
{"stage": "revised_s41032_agent_a", "completed": 302, "tokens": 209, "seconds": 9.69568545900006}
{"stage": "revised_s41032_agent_a", "completed": 303, "tokens": 237, "seconds": 10.921326651000072}
{"stage": "revised_s41032_agent_a", "completed": 304, "tokens": 236, "seconds": 10.879175691}
{"stage": "revised_s41032_agent_a", "completed": 305, "tokens": 198, "seconds": 9.14523809100001}
{"stage": "revised_s41032_agent_a", "completed": 306, "tokens": 200, "seconds": 9.308000229000072}
{"stage": "revised_s41032_agent_a", "completed": 307, "tokens": 208, "seconds": 9.613340645000108}
{"stage": "revised_s41032_agent_a", "completed": 308, "tokens": 209, "seconds": 9.677253571999927}
{"stage": "revised_s41032_agent_a", "completed": 309, "tokens": 195, "seconds": 9.026887012000088}
{"stage": "revised_s41032_agent_a", "completed": 310, "tokens": 166, "seconds": 7.732906606000142}
{"stage": "revised_s41032_agent_a", "completed": 311, "tokens": 169, "seconds": 7.810167143999934}
{"stage": "revised_s41032_agent_a", "completed": 312, "tokens": 168, "seconds": 7.802693831999932}
{"stage": "revised_s41032_agent_a", "completed": 313, "tokens": 239, "seconds": 11.154580373000044}
{"stage": "revised_s41032_agent_a", "completed": 314, "tokens": 237, "seconds": 10.931192061999809}
{"stage": "revised_s41032_agent_a", "completed": 315, "tokens": 200, "seconds": 9.264414492000014}
{"stage": "revised_s41032_agent_a", "completed": 316, "tokens": 168, "seconds": 7.780662379999967}
{"stage": "revised_s41032_agent_a", "completed": 317, "tokens": 170, "seconds": 7.859684243999936}
{"stage": "revised_s41032_agent_a", "completed": 318, "tokens": 195, "seconds": 8.998296643000003}
{"stage": "revised_s41032_agent_a", "completed": 319, "tokens": 169, "seconds": 7.884437910000088}
{"stage": "revised_s41032_agent_a", "completed": 320, "tokens": 194, "seconds": 9.01455921600018}
{"stage": "revised_s41032_agent_a", "completed": 321, "tokens": 207, "seconds": 9.562538738000057}
{"stage": "revised_s41032_agent_a", "completed": 322, "tokens": 206, "seconds": 9.53758800799983}
{"stage": "revised_s41032_agent_a", "completed": 323, "tokens": 196, "seconds": 9.085770673999832}
{"stage": "revised_s41032_agent_a", "completed": 324, "tokens": 196, "seconds": 9.090808459000073}
{"stage": "revised_s41032_agent_a", "completed": 325, "tokens": 234, "seconds": 10.83349421999992}
{"stage": "revised_s41032_agent_a", "completed": 326, "tokens": 198, "seconds": 9.181654793000007}
{"stage": "revised_s41032_agent_a", "completed": 327, "tokens": 168, "seconds": 7.86747834799985}
{"stage": "revised_s41032_agent_a", "completed": 328, "tokens": 208, "seconds": 9.744615646000057}
{"stage": "revised_s41032_agent_a", "completed": 329, "tokens": 196, "seconds": 9.303798054000026}
{"stage": "revised_s41032_agent_a", "completed": 330, "tokens": 233, "seconds": 10.877008559999922}
{"stage": "revised_s41032_agent_a", "completed": 331, "tokens": 194, "seconds": 8.952519738000092}
{"stage": "revised_s41032_agent_a", "completed": 332, "tokens": 199, "seconds": 9.14880210199999}
{"stage": "revised_s41032_agent_a", "completed": 333, "tokens": 201, "seconds": 9.305972111000074}
{"stage": "revised_s41032_agent_a", "completed": 334, "tokens": 205, "seconds": 9.473881694999818}
{"stage": "revised_s41032_agent_a", "completed": 335, "tokens": 236, "seconds": 10.872095617000014}
{"stage": "revised_s41032_agent_a", "completed": 336, "tokens": 197, "seconds": 9.10810528900015}
{"stage": "revised_s41032_agent_a", "completed": 337, "tokens": 170, "seconds": 7.98780472899989}
{"stage": "revised_s41032_agent_a", "completed": 338, "tokens": 205, "seconds": 9.745574352999938}
{"stage": "revised_s41032_agent_a", "completed": 339, "tokens": 207, "seconds": 9.544817170999977}
{"stage": "revised_s41032_agent_a", "completed": 340, "tokens": 205, "seconds": 9.486023383999964}
{"stage": "revised_s41032_agent_a", "completed": 341, "tokens": 236, "seconds": 10.966648694000014}
{"stage": "revised_s41032_agent_a", "completed": 342, "tokens": 208, "seconds": 9.690401504999954}
{"stage": "revised_s41032_agent_a", "completed": 343, "tokens": 235, "seconds": 11.045897434999915}
{"stage": "revised_s41032_agent_a", "completed": 344, "tokens": 235, "seconds": 11.05525740600001}
{"stage": "revised_s41032_agent_a", "completed": 345, "tokens": 168, "seconds": 7.7091409580000345}
{"stage": "revised_s41032_agent_a", "completed": 346, "tokens": 239, "seconds": 10.986689956999953}
{"stage": "revised_s41032_agent_a", "completed": 347, "tokens": 237, "seconds": 10.935987718999968}
{"stage": "revised_s41032_agent_a", "completed": 348, "tokens": 196, "seconds": 9.007977565000147}
{"stage": "revised_s41032_agent_a", "completed": 349, "tokens": 207, "seconds": 9.532444886000121}
{"stage": "revised_s41032_agent_a", "completed": 350, "tokens": 167, "seconds": 7.705808985999965}
{"stage": "revised_s41032_agent_a", "completed": 351, "tokens": 204, "seconds": 9.38701154499995}
{"stage": "revised_s41032_agent_a", "completed": 352, "tokens": 194, "seconds": 8.951855972999965}
{"stage": "revised_s41032_agent_a", "completed": 353, "tokens": 172, "seconds": 7.965064579999989}
{"stage": "revised_s41032_agent_a", "completed": 354, "tokens": 206, "seconds": 9.553038401999856}
{"stage": "revised_s41032_agent_a", "completed": 355, "tokens": 265, "seconds": 12.25272440499998}
{"stage": "revised_s41032_agent_a", "completed": 356, "tokens": 205, "seconds": 9.502088099000048}
{"stage": "revised_s41032_agent_a", "completed": 357, "tokens": 207, "seconds": 9.578902600999982}
{"stage": "revised_s41032_agent_a", "completed": 358, "tokens": 207, "seconds": 9.612216380999826}
{"stage": "revised_s41032_agent_a", "completed": 359, "tokens": 237, "seconds": 10.932865223000135}
{"stage": "revised_s41032_agent_a", "completed": 360, "tokens": 197, "seconds": 9.254932081999868}
{"stage": "revised_s41032_agent_a", "completed": 361, "tokens": 235, "seconds": 10.805042840999931}
{"stage": "revised_s41032_agent_a", "completed": 362, "tokens": 241, "seconds": 11.05511071800015}
{"stage": "revised_s41032_agent_a", "completed": 363, "tokens": 168, "seconds": 7.741407208000055}
{"stage": "revised_s41032_agent_a", "completed": 364, "tokens": 167, "seconds": 7.709059034999882}
{"stage": "revised_s41032_agent_a", "completed": 365, "tokens": 197, "seconds": 9.084034571000075}
{"stage": "revised_s41032_agent_a", "completed": 366, "tokens": 196, "seconds": 9.099892144000023}
{"stage": "revised_s41032_agent_a", "completed": 367, "tokens": 168, "seconds": 7.7402219479999985}
{"stage": "revised_s41032_agent_a", "completed": 368, "tokens": 207, "seconds": 9.529965961000016}
{"stage": "revised_s41032_agent_a", "completed": 369, "tokens": 205, "seconds": 9.414016649000132}
{"stage": "revised_s41032_agent_a", "completed": 370, "tokens": 208, "seconds": 9.596937492000052}
{"stage": "revised_s41032_agent_a", "completed": 371, "tokens": 169, "seconds": 7.785493863000056}
{"stage": "revised_s41032_agent_a", "completed": 372, "tokens": 169, "seconds": 7.778553525999996}
{"stage": "revised_s41032_agent_a", "completed": 373, "tokens": 231, "seconds": 10.723268414999893}
{"stage": "revised_s41032_agent_a", "completed": 374, "tokens": 200, "seconds": 9.224246369999946}
{"stage": "revised_s41032_agent_a", "completed": 375, "tokens": 208, "seconds": 9.589756637999926}
{"stage": "revised_s41032_agent_a", "completed": 376, "tokens": 208, "seconds": 9.667322083999807}
{"stage": "revised_s41032_agent_a", "completed": 377, "tokens": 195, "seconds": 9.008331360000284}
{"stage": "revised_s41032_agent_a", "completed": 378, "tokens": 207, "seconds": 9.545767625999815}
{"stage": "revised_s41032_agent_a", "completed": 379, "tokens": 199, "seconds": 9.213897670999813}
{"stage": "revised_s41032_agent_a", "completed": 380, "tokens": 206, "seconds": 9.603554192000047}
{"stage": "revised_s41032_agent_a", "completed": 381, "tokens": 198, "seconds": 9.21542867800008}
{"stage": "revised_s41032_agent_a", "completed": 382, "tokens": 194, "seconds": 9.024484931999723}
{"stage": "revised_s41032_agent_a", "completed": 383, "tokens": 237, "seconds": 11.038114277000204}
{"stage": "revised_s41032_agent_a", "completed": 384, "tokens": 207, "seconds": 9.536552760999712}
{"stage": "revised_s41032_agent_a", "completed": 385, "tokens": 197, "seconds": 9.122226831000262}
{"stage": "revised_s41032_agent_a", "completed": 386, "tokens": 233, "seconds": 10.775797184000112}
{"stage": "revised_s41032_agent_a", "completed": 387, "tokens": 168, "seconds": 7.803586735999943}
{"stage": "revised_s41032_agent_a", "completed": 388, "tokens": 205, "seconds": 9.468932155999937}
{"stage": "revised_s41032_agent_a", "completed": 389, "tokens": 233, "seconds": 10.7860318500002}
{"stage": "revised_s41032_agent_a", "completed": 390, "tokens": 206, "seconds": 9.560623665000094}
{"stage": "revised_s41032_agent_a", "completed": 391, "tokens": 206, "seconds": 9.798663792999832}
{"stage": "revised_s41032_agent_a", "completed": 392, "tokens": 194, "seconds": 9.026504210999974}
{"stage": "revised_s41032_agent_a", "completed": 393, "tokens": 197, "seconds": 9.172071163000055}
{"stage": "revised_s41032_agent_a", "completed": 394, "tokens": 197, "seconds": 9.14798417100019}
{"stage": "revised_s41032_agent_a", "completed": 395, "tokens": 195, "seconds": 9.064289935999568}
{"stage": "revised_s41032_agent_a", "completed": 396, "tokens": 194, "seconds": 9.147879009000007}
{"stage": "revised_s41032_agent_a", "completed": 397, "tokens": 232, "seconds": 10.815383912000016}
{"stage": "revised_s41032_agent_a", "completed": 398, "tokens": 198, "seconds": 9.213633118999951}
{"stage": "revised_s41032_agent_a", "completed": 399, "tokens": 237, "seconds": 11.053935842999635}
{"stage": "revised_s41032_agent_a", "completed": 400, "tokens": 234, "seconds": 10.838103031000173}
{"stage": "revised_s41032_agent_a", "gate": {"n": 200, "checkpoint_selection_or_early_clean_gate": false}}
