Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 54.36it/s]
{"stage": "qwen_human", "completed": 707, "tokens": 167, "seconds": 7.947136928999953}
{"stage": "qwen_human", "completed": 708, "tokens": 205, "seconds": 9.708631724000043}
{"stage": "qwen_human", "completed": 709, "tokens": 168, "seconds": 7.877286099999992}
{"stage": "qwen_human", "completed": 710, "tokens": 204, "seconds": 9.485637030999897}
{"stage": "qwen_human", "completed": 711, "tokens": 209, "seconds": 9.721495367999978}
{"stage": "qwen_human", "completed": 712, "tokens": 168, "seconds": 7.821061597000153}
{"stage": "qwen_human", "completed": 713, "tokens": 206, "seconds": 9.56258289099992}
{"stage": "qwen_human", "completed": 714, "tokens": 166, "seconds": 7.854362108000032}
{"stage": "qwen_human", "completed": 715, "tokens": 206, "seconds": 9.57367235400011}
{"stage": "qwen_human", "completed": 716, "tokens": 207, "seconds": 9.659055845000012}
{"stage": "qwen_human", "completed": 717, "tokens": 205, "seconds": 9.718136538999943}
{"stage": "qwen_human", "completed": 718, "tokens": 207, "seconds": 9.76040830299985}
{"stage": "qwen_human", "completed": 719, "tokens": 169, "seconds": 7.9706130920001215}
{"stage": "qwen_human", "completed": 720, "tokens": 208, "seconds": 9.736511985000107}
{"stage": "qwen_human", "completed": 721, "tokens": 206, "seconds": 9.658242525000105}
{"stage": "qwen_human", "completed": 722, "tokens": 207, "seconds": 9.633822743999872}
{"stage": "qwen_human", "completed": 723, "tokens": 168, "seconds": 7.885486893000007}
{"stage": "qwen_human", "completed": 724, "tokens": 209, "seconds": 9.859258101000023}
{"stage": "qwen_human", "completed": 725, "tokens": 262, "seconds": 12.352514186999997}
{"stage": "qwen_human", "completed": 726, "tokens": 238, "seconds": 11.154348583}
{"stage": "qwen_human", "completed": 727, "tokens": 207, "seconds": 9.739081721000048}
{"stage": "qwen_human", "completed": 728, "tokens": 169, "seconds": 7.831744233999871}
{"stage": "qwen_human", "completed": 729, "tokens": 166, "seconds": 7.929515031999927}
{"stage": "qwen_human", "completed": 730, "tokens": 276, "seconds": 13.211807013999987}
{"stage": "qwen_human", "completed": 731, "tokens": 255, "seconds": 12.186725170000045}
{"stage": "qwen_human", "completed": 732, "tokens": 239, "seconds": 11.1197982220001}
{"stage": "qwen_human", "completed": 733, "tokens": 206, "seconds": 9.5484721119999}
{"stage": "qwen_human", "completed": 734, "tokens": 211, "seconds": 9.777625618999991}
{"stage": "qwen_human", "completed": 735, "tokens": 203, "seconds": 9.506243708000056}
{"stage": "qwen_human", "completed": 736, "tokens": 208, "seconds": 9.743896654000082}
{"stage": "qwen_human", "completed": 737, "tokens": 233, "seconds": 10.947577586999842}
{"stage": "qwen_human", "completed": 738, "tokens": 210, "seconds": 9.780169655999998}
{"stage": "qwen_human", "completed": 739, "tokens": 169, "seconds": 7.953369017999876}
{"stage": "qwen_human", "completed": 740, "tokens": 169, "seconds": 7.99472052599981}
{"stage": "qwen_human", "completed": 741, "tokens": 167, "seconds": 8.033076401000017}
{"stage": "qwen_human", "completed": 742, "tokens": 204, "seconds": 9.56344749599998}
{"stage": "qwen_human", "completed": 743, "tokens": 203, "seconds": 9.46687346900012}
{"stage": "qwen_human", "completed": 744, "tokens": 243, "seconds": 11.288112133999903}
{"stage": "qwen_human", "completed": 745, "tokens": 168, "seconds": 7.986179192000009}
{"stage": "qwen_human", "completed": 746, "tokens": 203, "seconds": 9.389522350000107}
{"stage": "qwen_human", "completed": 747, "tokens": 167, "seconds": 7.79608311800007}
{"stage": "qwen_human", "completed": 748, "tokens": 236, "seconds": 11.127152327999966}
{"stage": "qwen_human", "completed": 749, "tokens": 129, "seconds": 6.001519059999964}
{"stage": "qwen_human", "completed": 750, "tokens": 170, "seconds": 7.987658587999931}
{"stage": "qwen_human", "completed": 751, "tokens": 167, "seconds": 7.888234114999932}
{"stage": "qwen_human", "completed": 752, "tokens": 206, "seconds": 9.69378048800013}
{"stage": "qwen_human", "completed": 753, "tokens": 209, "seconds": 9.863963794000028}
{"stage": "qwen_human", "completed": 754, "tokens": 237, "seconds": 11.079846918000158}
{"stage": "qwen_human", "completed": 755, "tokens": 206, "seconds": 9.627607041999909}
{"stage": "qwen_human", "completed": 756, "tokens": 172, "seconds": 8.152008727999828}
{"stage": "qwen_human", "completed": 757, "tokens": 168, "seconds": 7.929058146999978}
{"stage": "qwen_human", "completed": 758, "tokens": 172, "seconds": 8.239630301999796}
{"stage": "qwen_human", "completed": 759, "tokens": 166, "seconds": 7.72364097600007}
{"stage": "qwen_human", "completed": 760, "tokens": 169, "seconds": 7.985957947000088}
{"stage": "qwen_human", "completed": 761, "tokens": 168, "seconds": 8.025437767000085}
{"stage": "qwen_human", "completed": 762, "tokens": 209, "seconds": 9.889350269999795}
{"stage": "qwen_human", "completed": 763, "tokens": 163, "seconds": 7.504447205000133}
{"stage": "qwen_human", "completed": 764, "tokens": 196, "seconds": 9.125024639999992}
{"stage": "qwen_human", "completed": 765, "tokens": 209, "seconds": 9.76747963799994}
{"stage": "qwen_human", "completed": 766, "tokens": 166, "seconds": 7.867062414999964}
{"stage": "qwen_human", "completed": 767, "tokens": 167, "seconds": 7.868597232999946}
{"stage": "qwen_human", "completed": 768, "tokens": 168, "seconds": 7.882608435999828}
{"stage": "qwen_human", "completed": 769, "tokens": 170, "seconds": 7.9738736929998595}
{"stage": "qwen_human", "completed": 770, "tokens": 168, "seconds": 7.873340495000093}
{"stage": "qwen_human", "completed": 771, "tokens": 234, "seconds": 11.119229256999915}
{"stage": "qwen_human", "completed": 772, "tokens": 208, "seconds": 10.10515981200001}
{"stage": "qwen_human", "completed": 773, "tokens": 206, "seconds": 9.628031392999901}
{"stage": "qwen_human", "completed": 774, "tokens": 169, "seconds": 7.83553059399992}
{"stage": "qwen_human", "completed": 775, "tokens": 208, "seconds": 9.75291679299994}
{"stage": "qwen_human", "completed": 776, "tokens": 208, "seconds": 9.819228994000014}
{"stage": "qwen_human", "completed": 777, "tokens": 238, "seconds": 11.132963906999976}
{"stage": "qwen_human", "completed": 778, "tokens": 166, "seconds": 7.782380256999886}
{"stage": "qwen_human", "completed": 779, "tokens": 169, "seconds": 8.03492096900004}
{"stage": "qwen_human", "completed": 780, "tokens": 265, "seconds": 12.228535994999902}
{"stage": "qwen_human", "completed": 781, "tokens": 232, "seconds": 10.831939998000053}
{"stage": "qwen_human", "completed": 782, "tokens": 238, "seconds": 11.183282804999862}
{"stage": "qwen_human", "completed": 783, "tokens": 205, "seconds": 9.595335835000014}
{"stage": "qwen_human", "completed": 784, "tokens": 208, "seconds": 9.785612420999996}
{"stage": "qwen_human", "completed": 785, "tokens": 273, "seconds": 12.707325813999887}
{"stage": "qwen_human", "completed": 786, "tokens": 132, "seconds": 6.209563383999921}
{"stage": "qwen_human", "completed": 787, "tokens": 170, "seconds": 8.008867077000104}
{"stage": "qwen_human", "completed": 788, "tokens": 165, "seconds": 7.797984578000069}
{"stage": "qwen_human", "completed": 789, "tokens": 207, "seconds": 9.69141870600015}
{"stage": "qwen_human", "completed": 790, "tokens": 234, "seconds": 11.01143898700002}
{"stage": "qwen_human", "completed": 791, "tokens": 191, "seconds": 9.103306858999986}
{"stage": "qwen_human", "completed": 792, "tokens": 197, "seconds": 9.243282536999914}
{"stage": "qwen_human", "completed": 793, "tokens": 197, "seconds": 9.398916151000094}
{"stage": "qwen_human", "completed": 794, "tokens": 209, "seconds": 9.825258020000092}
{"stage": "qwen_human", "completed": 795, "tokens": 207, "seconds": 9.731542921000027}
{"stage": "qwen_human", "completed": 796, "tokens": 206, "seconds": 9.726349127000049}
{"stage": "qwen_human", "completed": 797, "tokens": 207, "seconds": 9.841611150000062}
{"stage": "qwen_human", "completed": 798, "tokens": 165, "seconds": 7.725217173000146}
{"stage": "qwen_human", "completed": 799, "tokens": 167, "seconds": 7.815826686999799}
{"stage": "qwen_human", "completed": 800, "tokens": 169, "seconds": 8.05818621100002}
{"stage": "qwen_human", "gate": {"n": 151, "checkpoint_selection_or_early_clean_gate": false}}
