Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 55.55it/s]
{"stage": "revised_s41031_agent_a", "completed": 300, "tokens": 235, "seconds": 10.573541325000065}
{"stage": "revised_s41031_agent_a", "completed": 301, "tokens": 198, "seconds": 8.997628157000008}
{"stage": "revised_s41031_agent_a", "completed": 302, "tokens": 209, "seconds": 9.372278283000014}
{"stage": "revised_s41031_agent_a", "completed": 303, "tokens": 237, "seconds": 10.634624705000078}
{"stage": "revised_s41031_agent_a", "completed": 304, "tokens": 236, "seconds": 10.587686867999992}
{"stage": "revised_s41031_agent_a", "completed": 305, "tokens": 198, "seconds": 8.911252734000072}
{"stage": "revised_s41031_agent_a", "completed": 306, "tokens": 200, "seconds": 8.97341931699998}
{"stage": "revised_s41031_agent_a", "completed": 307, "tokens": 236, "seconds": 10.60557446499979}
{"stage": "revised_s41031_agent_a", "completed": 308, "tokens": 209, "seconds": 9.394831802999988}
{"stage": "revised_s41031_agent_a", "completed": 309, "tokens": 195, "seconds": 8.773151776999839}
{"stage": "revised_s41031_agent_a", "completed": 310, "tokens": 166, "seconds": 7.448218170000018}
{"stage": "revised_s41031_agent_a", "completed": 311, "tokens": 169, "seconds": 7.572692120999818}
{"stage": "revised_s41031_agent_a", "completed": 312, "tokens": 168, "seconds": 7.514459130999967}
{"stage": "revised_s41031_agent_a", "completed": 313, "tokens": 239, "seconds": 10.72057626999981}
{"stage": "revised_s41031_agent_a", "completed": 314, "tokens": 237, "seconds": 10.61456669800009}
{"stage": "revised_s41031_agent_a", "completed": 315, "tokens": 200, "seconds": 8.964818320000177}
{"stage": "revised_s41031_agent_a", "completed": 316, "tokens": 196, "seconds": 8.912183740000046}
{"stage": "revised_s41031_agent_a", "completed": 317, "tokens": 170, "seconds": 7.604744038000035}
{"stage": "revised_s41031_agent_a", "completed": 318, "tokens": 195, "seconds": 8.755338677000054}
{"stage": "revised_s41031_agent_a", "completed": 319, "tokens": 169, "seconds": 7.604757677999942}
{"stage": "revised_s41031_agent_a", "completed": 320, "tokens": 194, "seconds": 8.741380672999867}
{"stage": "revised_s41031_agent_a", "completed": 321, "tokens": 207, "seconds": 9.301826441000003}
{"stage": "revised_s41031_agent_a", "completed": 322, "tokens": 206, "seconds": 9.272978770999998}
{"stage": "revised_s41031_agent_a", "completed": 323, "tokens": 196, "seconds": 8.828455865000024}
{"stage": "revised_s41031_agent_a", "completed": 324, "tokens": 196, "seconds": 8.807795154000132}
{"stage": "revised_s41031_agent_a", "completed": 325, "tokens": 234, "seconds": 10.50572453299992}
{"stage": "revised_s41031_agent_a", "completed": 326, "tokens": 198, "seconds": 8.908542242000067}
{"stage": "revised_s41031_agent_a", "completed": 327, "tokens": 197, "seconds": 8.845955537999998}
{"stage": "revised_s41031_agent_a", "completed": 328, "tokens": 238, "seconds": 10.646870477999983}
{"stage": "revised_s41031_agent_a", "completed": 329, "tokens": 196, "seconds": 8.805539445000022}
{"stage": "revised_s41031_agent_a", "completed": 330, "tokens": 233, "seconds": 10.455923900000016}
{"stage": "revised_s41031_agent_a", "completed": 331, "tokens": 194, "seconds": 8.712589075999858}
{"stage": "revised_s41031_agent_a", "completed": 332, "tokens": 199, "seconds": 9.037792085000092}
{"stage": "revised_s41031_agent_a", "completed": 333, "tokens": 201, "seconds": 8.989661813999874}
{"stage": "revised_s41031_agent_a", "completed": 334, "tokens": 205, "seconds": 9.192798494000044}
{"stage": "revised_s41031_agent_a", "completed": 335, "tokens": 236, "seconds": 10.5709358229999}
{"stage": "revised_s41031_agent_a", "completed": 336, "tokens": 197, "seconds": 8.84691071799989}
{"stage": "revised_s41031_agent_a", "completed": 337, "tokens": 170, "seconds": 7.6402113120000195}
{"stage": "revised_s41031_agent_a", "completed": 338, "tokens": 234, "seconds": 10.481081071000062}
{"stage": "revised_s41031_agent_a", "completed": 339, "tokens": 207, "seconds": 9.281391191000012}
{"stage": "revised_s41031_agent_a", "completed": 340, "tokens": 205, "seconds": 9.202058560000069}
{"stage": "revised_s41031_agent_a", "completed": 341, "tokens": 236, "seconds": 10.577055458999894}
{"stage": "revised_s41031_agent_a", "completed": 342, "tokens": 208, "seconds": 9.324760276000006}
{"stage": "revised_s41031_agent_a", "completed": 343, "tokens": 235, "seconds": 10.553868491000003}
{"stage": "revised_s41031_agent_a", "completed": 344, "tokens": 235, "seconds": 10.530704645000014}
{"stage": "revised_s41031_agent_a", "completed": 345, "tokens": 168, "seconds": 7.538010557000007}
{"stage": "revised_s41031_agent_a", "completed": 346, "tokens": 239, "seconds": 10.720772166000188}
{"stage": "revised_s41031_agent_a", "completed": 347, "tokens": 237, "seconds": 10.741915465000147}
{"stage": "revised_s41031_agent_a", "completed": 348, "tokens": 196, "seconds": 8.773991324000008}
{"stage": "revised_s41031_agent_a", "completed": 349, "tokens": 236, "seconds": 10.565334875999952}
{"stage": "revised_s41031_agent_a", "completed": 350, "tokens": 167, "seconds": 7.5054355419999865}
{"stage": "revised_s41031_agent_a", "completed": 351, "tokens": 204, "seconds": 9.127404849999948}
{"stage": "revised_s41031_agent_a", "completed": 352, "tokens": 194, "seconds": 8.680353878999995}
{"stage": "revised_s41031_agent_a", "completed": 353, "tokens": 172, "seconds": 7.721202382999991}
{"stage": "revised_s41031_agent_a", "completed": 354, "tokens": 234, "seconds": 10.48109470899999}
{"stage": "revised_s41031_agent_a", "completed": 355, "tokens": 234, "seconds": 10.483399629999894}
{"stage": "revised_s41031_agent_a", "completed": 356, "tokens": 205, "seconds": 9.183947773}
{"stage": "revised_s41031_agent_a", "completed": 357, "tokens": 207, "seconds": 9.272267444999898}
{"stage": "revised_s41031_agent_a", "completed": 358, "tokens": 207, "seconds": 9.267067445000066}
{"stage": "revised_s41031_agent_a", "completed": 359, "tokens": 237, "seconds": 10.612046429999964}
{"stage": "revised_s41031_agent_a", "completed": 360, "tokens": 199, "seconds": 8.889875999999958}
{"stage": "revised_s41031_agent_a", "completed": 361, "tokens": 235, "seconds": 10.490644476999933}
{"stage": "revised_s41031_agent_a", "completed": 362, "tokens": 241, "seconds": 10.905935659000079}
{"stage": "revised_s41031_agent_a", "completed": 363, "tokens": 168, "seconds": 7.526898860000074}
{"stage": "revised_s41031_agent_a", "completed": 364, "tokens": 197, "seconds": 8.846718777999968}
{"stage": "revised_s41031_agent_a", "completed": 365, "tokens": 197, "seconds": 8.818213474999993}
{"stage": "revised_s41031_agent_a", "completed": 366, "tokens": 198, "seconds": 8.87179276400002}
{"stage": "revised_s41031_agent_a", "completed": 367, "tokens": 168, "seconds": 7.558643815000096}
{"stage": "revised_s41031_agent_a", "completed": 368, "tokens": 234, "seconds": 10.49380493800004}
{"stage": "revised_s41031_agent_a", "completed": 369, "tokens": 205, "seconds": 9.187909395000133}
{"stage": "revised_s41031_agent_a", "completed": 370, "tokens": 208, "seconds": 9.305111952000061}
{"stage": "revised_s41031_agent_a", "completed": 371, "tokens": 196, "seconds": 8.77516159999982}
{"stage": "revised_s41031_agent_a", "completed": 372, "tokens": 169, "seconds": 7.612661930000058}
{"stage": "revised_s41031_agent_a", "completed": 373, "tokens": 231, "seconds": 10.436995182999908}
{"stage": "revised_s41031_agent_a", "completed": 374, "tokens": 200, "seconds": 9.04871974599996}
{"stage": "revised_s41031_agent_a", "completed": 375, "tokens": 208, "seconds": 9.432048357999975}
{"stage": "revised_s41031_agent_a", "completed": 376, "tokens": 208, "seconds": 9.41138292300002}
{"stage": "revised_s41031_agent_a", "completed": 377, "tokens": 195, "seconds": 8.83281031599995}
{"stage": "revised_s41031_agent_a", "completed": 378, "tokens": 207, "seconds": 9.504679463000002}
{"stage": "revised_s41031_agent_a", "completed": 379, "tokens": 199, "seconds": 8.996842646999994}
{"stage": "revised_s41031_agent_a", "completed": 380, "tokens": 234, "seconds": 10.563734553999893}
{"stage": "revised_s41031_agent_a", "completed": 381, "tokens": 196, "seconds": 8.866766080999923}
{"stage": "revised_s41031_agent_a", "completed": 382, "tokens": 194, "seconds": 8.782310244999962}
{"stage": "revised_s41031_agent_a", "completed": 383, "tokens": 237, "seconds": 10.777853622999828}
{"stage": "revised_s41031_agent_a", "completed": 384, "tokens": 207, "seconds": 9.362564411999983}
{"stage": "revised_s41031_agent_a", "completed": 385, "tokens": 197, "seconds": 8.912573456000018}
{"stage": "revised_s41031_agent_a", "completed": 386, "tokens": 233, "seconds": 10.549632557999985}
{"stage": "revised_s41031_agent_a", "completed": 387, "tokens": 168, "seconds": 7.622854231000019}
{"stage": "revised_s41031_agent_a", "completed": 388, "tokens": 205, "seconds": 9.27938495300009}
{"stage": "revised_s41031_agent_a", "completed": 389, "tokens": 233, "seconds": 10.5147266460001}
{"stage": "revised_s41031_agent_a", "completed": 390, "tokens": 206, "seconds": 9.308649403000118}
{"stage": "revised_s41031_agent_a", "completed": 391, "tokens": 206, "seconds": 9.325851807999925}
{"stage": "revised_s41031_agent_a", "completed": 392, "tokens": 194, "seconds": 8.786418243000071}
{"stage": "revised_s41031_agent_a", "completed": 393, "tokens": 197, "seconds": 9.072403377}
{"stage": "revised_s41031_agent_a", "completed": 394, "tokens": 197, "seconds": 8.89214691999996}
{"stage": "revised_s41031_agent_a", "completed": 395, "tokens": 195, "seconds": 8.748117113000035}
{"stage": "revised_s41031_agent_a", "completed": 396, "tokens": 194, "seconds": 8.707019871999819}
{"stage": "revised_s41031_agent_a", "completed": 397, "tokens": 232, "seconds": 10.415924853999968}
{"stage": "revised_s41031_agent_a", "completed": 398, "tokens": 198, "seconds": 8.873530217000052}
{"stage": "revised_s41031_agent_a", "completed": 399, "tokens": 237, "seconds": 10.63352549299998}
{"stage": "revised_s41031_agent_a", "completed": 400, "tokens": 234, "seconds": 10.510974804999933}
{"stage": "revised_s41031_agent_a", "completed": 401, "tokens": 167, "seconds": 7.516468908999968}
{"stage": "revised_s41031_agent_a", "completed": 402, "tokens": 234, "seconds": 10.497098434000009}
{"stage": "revised_s41031_agent_a", "completed": 403, "tokens": 170, "seconds": 7.637308428000097}
{"stage": "revised_s41031_agent_a", "completed": 404, "tokens": 194, "seconds": 8.727093444000047}
{"stage": "revised_s41031_agent_a", "completed": 405, "tokens": 236, "seconds": 10.600363668}
{"stage": "revised_s41031_agent_a", "completed": 406, "tokens": 192, "seconds": 8.631283092000103}
{"stage": "revised_s41031_agent_a", "completed": 407, "tokens": 197, "seconds": 8.843759067000065}
{"stage": "revised_s41031_agent_a", "completed": 408, "tokens": 235, "seconds": 10.549550825000097}
{"stage": "revised_s41031_agent_a", "completed": 409, "tokens": 170, "seconds": 7.757071316000065}
{"stage": "revised_s41031_agent_a", "completed": 410, "tokens": 209, "seconds": 9.346076538000034}
{"stage": "revised_s41031_agent_a", "completed": 411, "tokens": 195, "seconds": 8.76771687099972}
{"stage": "revised_s41031_agent_a", "completed": 412, "tokens": 209, "seconds": 9.372492065000188}
{"stage": "revised_s41031_agent_a", "completed": 413, "tokens": 206, "seconds": 9.247163558000011}
{"stage": "revised_s41031_agent_a", "completed": 414, "tokens": 205, "seconds": 9.193254027999956}
{"stage": "revised_s41031_agent_a", "completed": 415, "tokens": 236, "seconds": 10.58023633799985}
{"stage": "revised_s41031_agent_a", "completed": 416, "tokens": 171, "seconds": 7.688753719000033}
{"stage": "revised_s41031_agent_a", "completed": 417, "tokens": 232, "seconds": 10.393895652000083}
{"stage": "revised_s41031_agent_a", "completed": 418, "tokens": 235, "seconds": 10.552336552999805}
{"stage": "revised_s41031_agent_a", "completed": 419, "tokens": 231, "seconds": 10.383656464000069}
{"stage": "revised_s41031_agent_a", "completed": 420, "tokens": 194, "seconds": 8.731841287999941}
{"stage": "revised_s41031_agent_a", "completed": 421, "tokens": 208, "seconds": 9.33935466999992}
{"stage": "revised_s41031_agent_a", "completed": 422, "tokens": 167, "seconds": 7.475268088000121}
{"stage": "revised_s41031_agent_a", "completed": 423, "tokens": 231, "seconds": 10.367818950000128}
{"stage": "revised_s41031_agent_a", "completed": 424, "tokens": 169, "seconds": 7.746739332999823}
{"stage": "revised_s41031_agent_a", "gate": {"n": 188, "checkpoint_selection_or_early_clean_gate": false}}
