Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 56.94it/s]
{"stage": "qwen_agent_a", "completed": 116, "tokens": 210, "seconds": 9.157971095999983}
{"stage": "qwen_agent_a", "completed": 117, "tokens": 170, "seconds": 7.425290953000058}
{"stage": "qwen_agent_a", "completed": 118, "tokens": 172, "seconds": 7.498404687999937}
{"stage": "qwen_agent_a", "completed": 119, "tokens": 158, "seconds": 7.011620606000065}
{"stage": "qwen_agent_a", "completed": 120, "tokens": 243, "seconds": 10.542506154999955}
{"stage": "qwen_agent_a", "completed": 121, "tokens": 226, "seconds": 9.787487146999979}
{"stage": "qwen_agent_a", "completed": 122, "tokens": 207, "seconds": 8.990179257000023}
{"stage": "qwen_agent_a", "completed": 123, "tokens": 207, "seconds": 8.984335587000032}
{"stage": "qwen_agent_a", "completed": 124, "tokens": 207, "seconds": 8.978501059999985}
{"stage": "qwen_agent_a", "completed": 125, "tokens": 206, "seconds": 8.882494928000028}
{"stage": "qwen_agent_a", "completed": 126, "tokens": 257, "seconds": 11.130675685000028}
{"stage": "qwen_agent_a", "completed": 127, "tokens": 168, "seconds": 7.281230145999984}
{"stage": "qwen_agent_a", "completed": 128, "tokens": 169, "seconds": 7.338044583999931}
{"stage": "qwen_agent_a", "completed": 129, "tokens": 209, "seconds": 9.076391181999952}
{"stage": "qwen_agent_a", "completed": 130, "tokens": 167, "seconds": 7.220669448999956}
{"stage": "qwen_agent_a", "completed": 131, "tokens": 168, "seconds": 7.307417901000008}
{"stage": "qwen_agent_a", "completed": 132, "tokens": 208, "seconds": 8.985109173000069}
{"stage": "qwen_agent_a", "completed": 133, "tokens": 234, "seconds": 10.13345111600006}
{"stage": "qwen_agent_a", "completed": 134, "tokens": 168, "seconds": 7.26076888099999}
{"stage": "qwen_agent_a", "completed": 135, "tokens": 167, "seconds": 7.369011858000022}
{"stage": "qwen_agent_a", "completed": 136, "tokens": 168, "seconds": 7.337125742000012}
{"stage": "qwen_agent_a", "completed": 137, "tokens": 167, "seconds": 7.261071738000055}
{"stage": "qwen_agent_a", "completed": 138, "tokens": 165, "seconds": 7.189852573000053}
{"stage": "qwen_agent_a", "completed": 139, "tokens": 172, "seconds": 7.578292110999996}
{"stage": "qwen_agent_a", "completed": 140, "tokens": 209, "seconds": 9.161766824000097}
{"stage": "qwen_agent_a", "completed": 141, "tokens": 168, "seconds": 7.326571638999894}
{"stage": "qwen_agent_a", "completed": 142, "tokens": 208, "seconds": 8.947427038}
{"stage": "qwen_agent_a", "completed": 143, "tokens": 207, "seconds": 8.905319625000061}
{"stage": "qwen_agent_a", "completed": 144, "tokens": 193, "seconds": 8.315062570999999}
{"stage": "qwen_agent_a", "completed": 145, "tokens": 170, "seconds": 7.343862145000003}
{"stage": "qwen_agent_a", "completed": 146, "tokens": 206, "seconds": 8.863431564000052}
{"stage": "qwen_agent_a", "completed": 147, "tokens": 207, "seconds": 8.916387120999957}
{"stage": "qwen_agent_a", "completed": 148, "tokens": 196, "seconds": 8.447649825999974}
{"stage": "qwen_agent_a", "completed": 149, "tokens": 170, "seconds": 7.32949050000002}
{"stage": "qwen_agent_a", "completed": 150, "tokens": 209, "seconds": 8.998372833999952}
{"stage": "qwen_agent_a", "completed": 151, "tokens": 207, "seconds": 8.926270380000005}
{"stage": "qwen_agent_a", "completed": 152, "tokens": 205, "seconds": 8.945960538000008}
{"stage": "qwen_agent_a", "completed": 153, "tokens": 168, "seconds": 7.236141620000012}
{"stage": "qwen_agent_a", "completed": 154, "tokens": 235, "seconds": 10.107927844000073}
{"stage": "qwen_agent_a", "completed": 155, "tokens": 169, "seconds": 7.273872476999941}
{"stage": "qwen_agent_a", "completed": 156, "tokens": 206, "seconds": 8.856083947999991}
{"stage": "qwen_agent_a", "completed": 157, "tokens": 168, "seconds": 7.249054127000022}
{"stage": "qwen_agent_a", "completed": 158, "tokens": 210, "seconds": 9.089962133999961}
{"stage": "qwen_agent_a", "completed": 159, "tokens": 129, "seconds": 5.596860228999958}
{"stage": "qwen_agent_a", "completed": 160, "tokens": 201, "seconds": 8.657498357000009}
{"stage": "qwen_agent_a", "completed": 161, "tokens": 208, "seconds": 8.951720346999991}
{"stage": "qwen_agent_a", "completed": 162, "tokens": 166, "seconds": 7.157897764999916}
{"stage": "qwen_agent_a", "completed": 163, "tokens": 164, "seconds": 7.064043090000041}
{"stage": "qwen_agent_a", "completed": 164, "tokens": 194, "seconds": 8.363937001000068}
{"stage": "qwen_agent_a", "completed": 165, "tokens": 206, "seconds": 8.865373278000106}
{"stage": "qwen_agent_a", "completed": 166, "tokens": 194, "seconds": 8.36492531700003}
{"stage": "qwen_agent_a", "completed": 167, "tokens": 200, "seconds": 8.634263788999988}
{"stage": "qwen_agent_a", "completed": 168, "tokens": 297, "seconds": 12.782889255999976}
{"stage": "qwen_agent_a", "completed": 169, "tokens": 204, "seconds": 8.874476137000102}
{"stage": "qwen_agent_a", "completed": 170, "tokens": 206, "seconds": 8.840191144999949}
{"stage": "qwen_agent_a", "completed": 171, "tokens": 195, "seconds": 8.37156688899995}
{"stage": "qwen_agent_a", "completed": 172, "tokens": 197, "seconds": 8.479412431000128}
{"stage": "qwen_agent_a", "completed": 173, "tokens": 168, "seconds": 7.226849207999976}
{"stage": "qwen_agent_a", "completed": 174, "tokens": 170, "seconds": 7.3293496329999925}
{"stage": "qwen_agent_a", "completed": 175, "tokens": 167, "seconds": 7.233353911999984}
{"stage": "qwen_agent_a", "completed": 176, "tokens": 205, "seconds": 8.84645436400001}
{"stage": "qwen_agent_a", "completed": 177, "tokens": 199, "seconds": 8.585381995000034}
{"stage": "qwen_agent_a", "completed": 178, "tokens": 170, "seconds": 7.345970956999963}
{"stage": "qwen_agent_a", "completed": 179, "tokens": 170, "seconds": 7.334371741000041}
{"stage": "qwen_agent_a", "completed": 180, "tokens": 166, "seconds": 7.169547985999998}
{"stage": "qwen_agent_a", "completed": 181, "tokens": 169, "seconds": 7.302396764999912}
{"stage": "qwen_agent_a", "completed": 182, "tokens": 204, "seconds": 8.799404884000069}
{"stage": "qwen_agent_a", "completed": 183, "tokens": 169, "seconds": 7.298827974000005}
{"stage": "qwen_agent_a", "completed": 184, "tokens": 208, "seconds": 8.981862988000103}
{"stage": "qwen_agent_a", "completed": 185, "tokens": 205, "seconds": 8.84274450099997}
{"stage": "qwen_agent_a", "completed": 186, "tokens": 208, "seconds": 9.098003022000057}
{"stage": "qwen_agent_a", "completed": 187, "tokens": 208, "seconds": 8.97763818999988}
{"stage": "qwen_agent_a", "completed": 188, "tokens": 169, "seconds": 7.28900345299985}
{"stage": "qwen_agent_a", "completed": 189, "tokens": 167, "seconds": 7.181073891000096}
{"stage": "qwen_agent_a", "completed": 190, "tokens": 170, "seconds": 7.292453002000002}
{"stage": "qwen_agent_a", "completed": 191, "tokens": 206, "seconds": 8.839586615999906}
{"stage": "qwen_agent_a", "completed": 192, "tokens": 166, "seconds": 7.130770192}
{"stage": "qwen_agent_a", "completed": 193, "tokens": 206, "seconds": 8.844866050000064}
{"stage": "qwen_agent_a", "completed": 194, "tokens": 169, "seconds": 7.26832361400011}
{"stage": "qwen_agent_a", "completed": 195, "tokens": 169, "seconds": 7.268445325999892}
{"stage": "qwen_agent_a", "completed": 196, "tokens": 204, "seconds": 8.756147178999981}
{"stage": "qwen_agent_a", "completed": 197, "tokens": 206, "seconds": 8.845053545000155}
{"stage": "qwen_agent_a", "completed": 198, "tokens": 207, "seconds": 8.89424463499995}
{"stage": "qwen_agent_a", "completed": 199, "tokens": 206, "seconds": 8.850798231999988}
{"stage": "qwen_agent_a", "completed": 200, "tokens": 169, "seconds": 7.266484245999891}
{"stage": "qwen_agent_a", "completed": 201, "tokens": 208, "seconds": 8.964490327000021}
{"stage": "qwen_agent_a", "completed": 202, "tokens": 167, "seconds": 7.3493055090000325}
{"stage": "qwen_agent_a", "completed": 203, "tokens": 168, "seconds": 7.204435595999939}
{"stage": "qwen_agent_a", "completed": 204, "tokens": 207, "seconds": 8.893841373999976}
{"stage": "qwen_agent_a", "completed": 205, "tokens": 208, "seconds": 8.93209723699988}
{"stage": "qwen_agent_a", "completed": 206, "tokens": 197, "seconds": 8.470684158999802}
{"stage": "qwen_agent_a", "completed": 207, "tokens": 167, "seconds": 7.186398471999837}
{"stage": "qwen_agent_a", "completed": 208, "tokens": 167, "seconds": 7.2032875560000775}
{"stage": "qwen_agent_a", "completed": 209, "tokens": 208, "seconds": 8.950597202000154}
{"stage": "qwen_agent_a", "completed": 210, "tokens": 208, "seconds": 8.99348506399997}
{"stage": "qwen_agent_a", "completed": 211, "tokens": 236, "seconds": 10.171678683999971}
{"stage": "qwen_agent_a", "completed": 212, "tokens": 166, "seconds": 7.1614627219998965}
{"stage": "qwen_agent_a", "completed": 213, "tokens": 243, "seconds": 10.449207716000046}
{"stage": "qwen_agent_a", "completed": 214, "tokens": 268, "seconds": 11.507783242999949}
{"stage": "qwen_agent_a", "completed": 215, "tokens": 198, "seconds": 8.523657390000153}
{"stage": "qwen_agent_a", "completed": 216, "tokens": 237, "seconds": 10.197856659000081}
{"stage": "qwen_agent_a", "completed": 217, "tokens": 207, "seconds": 8.910013038000216}
{"stage": "qwen_agent_a", "completed": 218, "tokens": 239, "seconds": 10.376048197000046}
{"stage": "qwen_agent_a", "completed": 219, "tokens": 196, "seconds": 8.398963617999925}
{"stage": "qwen_agent_a", "completed": 220, "tokens": 240, "seconds": 10.324311204999958}
{"stage": "qwen_agent_a", "completed": 221, "tokens": 206, "seconds": 8.865065390000154}
{"stage": "qwen_agent_a", "completed": 222, "tokens": 206, "seconds": 8.876717168999903}
{"stage": "qwen_agent_a", "completed": 223, "tokens": 207, "seconds": 8.915042116999985}
{"stage": "qwen_agent_a", "completed": 224, "tokens": 196, "seconds": 8.469327019000048}
{"stage": "qwen_agent_a", "completed": 225, "tokens": 205, "seconds": 8.841139655999996}
{"stage": "qwen_agent_a", "completed": 226, "tokens": 194, "seconds": 8.344005384000184}
{"stage": "qwen_agent_a", "completed": 227, "tokens": 208, "seconds": 8.926832181000009}
{"stage": "qwen_agent_a", "completed": 228, "tokens": 204, "seconds": 8.759230896999952}
{"stage": "qwen_agent_a", "completed": 229, "tokens": 169, "seconds": 7.270477002999996}
{"stage": "qwen_agent_a", "completed": 230, "tokens": 194, "seconds": 8.335720033999905}
{"stage": "qwen_agent_a", "completed": 231, "tokens": 203, "seconds": 8.722301198999958}
{"stage": "qwen_agent_a", "completed": 232, "tokens": 167, "seconds": 7.179233035999914}
{"stage": "qwen_agent_a", "completed": 233, "tokens": 167, "seconds": 7.188083494000011}
{"stage": "qwen_agent_a", "completed": 234, "tokens": 167, "seconds": 7.312645719999864}
{"stage": "qwen_agent_a", "completed": 235, "tokens": 167, "seconds": 7.168212842000003}
{"stage": "qwen_agent_a", "completed": 236, "tokens": 205, "seconds": 8.811463323999988}
{"stage": "qwen_agent_a", "completed": 237, "tokens": 208, "seconds": 8.926511277000145}
{"stage": "qwen_agent_a", "completed": 238, "tokens": 198, "seconds": 8.492514942999833}
{"stage": "qwen_agent_a", "completed": 239, "tokens": 207, "seconds": 8.894373487999928}
{"stage": "qwen_agent_a", "completed": 240, "tokens": 207, "seconds": 8.891300319000038}
{"stage": "qwen_agent_a", "completed": 241, "tokens": 210, "seconds": 9.0110522519999}
{"stage": "qwen_agent_a", "completed": 242, "tokens": 197, "seconds": 8.456545917999847}
{"stage": "qwen_agent_a", "completed": 243, "tokens": 210, "seconds": 9.026920849999897}
{"stage": "qwen_agent_a", "completed": 244, "tokens": 169, "seconds": 7.265610788999993}
{"stage": "qwen_agent_a", "completed": 245, "tokens": 205, "seconds": 8.819921800999964}
{"stage": "qwen_agent_a", "completed": 246, "tokens": 206, "seconds": 8.854888007}
{"stage": "qwen_agent_a", "completed": 247, "tokens": 166, "seconds": 7.162619497999913}
{"stage": "qwen_agent_a", "completed": 248, "tokens": 197, "seconds": 8.487349054000106}
{"stage": "qwen_agent_a", "completed": 249, "tokens": 198, "seconds": 8.512861919999978}
{"stage": "qwen_agent_a", "completed": 250, "tokens": 205, "seconds": 8.936340024999936}
{"stage": "qwen_agent_a", "completed": 251, "tokens": 206, "seconds": 8.850373892000107}
{"stage": "qwen_agent_a", "completed": 252, "tokens": 205, "seconds": 8.809981939999943}
{"stage": "qwen_agent_a", "completed": 253, "tokens": 170, "seconds": 7.302856477999967}
{"stage": "qwen_agent_a", "completed": 254, "tokens": 168, "seconds": 7.230800113999976}
{"stage": "qwen_agent_a", "completed": 255, "tokens": 168, "seconds": 7.234966481000129}
{"stage": "qwen_agent_a", "completed": 256, "tokens": 197, "seconds": 8.453338986999825}
{"stage": "qwen_agent_a", "completed": 257, "tokens": 167, "seconds": 7.1767422930001885}
{"stage": "qwen_agent_a", "completed": 258, "tokens": 172, "seconds": 7.397585617000004}
{"stage": "qwen_agent_a", "completed": 259, "tokens": 194, "seconds": 8.337202767000008}
{"stage": "qwen_agent_a", "completed": 260, "tokens": 206, "seconds": 8.849032624999836}
{"stage": "qwen_agent_a", "completed": 261, "tokens": 205, "seconds": 8.811223332000054}
{"stage": "qwen_agent_a", "completed": 262, "tokens": 238, "seconds": 10.207310124999822}
{"stage": "qwen_agent_a", "completed": 263, "tokens": 167, "seconds": 7.184264505999863}
{"stage": "qwen_agent_a", "completed": 264, "tokens": 168, "seconds": 7.23249660700003}
{"stage": "qwen_agent_a", "completed": 265, "tokens": 170, "seconds": 7.314107958000022}
{"stage": "qwen_agent_a", "gate": {"n": 178, "checkpoint_selection_or_early_clean_gate": false}}
