Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 57.42it/s]
{"stage": "qwen_human", "completed": 231, "tokens": 203, "seconds": 9.60094746499999}
{"stage": "qwen_human", "completed": 232, "tokens": 167, "seconds": 7.6623904049999965}
{"stage": "qwen_human", "completed": 233, "tokens": 167, "seconds": 7.578270218000057}
{"stage": "qwen_human", "completed": 234, "tokens": 167, "seconds": 7.5802303349998965}
{"stage": "qwen_human", "completed": 235, "tokens": 167, "seconds": 7.683075298999938}
{"stage": "qwen_human", "completed": 236, "tokens": 205, "seconds": 9.33575892600004}
{"stage": "qwen_human", "completed": 237, "tokens": 208, "seconds": 9.483114025000077}
{"stage": "qwen_human", "completed": 238, "tokens": 198, "seconds": 9.182521429999952}
{"stage": "qwen_human", "completed": 239, "tokens": 207, "seconds": 9.67135125499999}
{"stage": "qwen_human", "completed": 240, "tokens": 207, "seconds": 9.532505188000073}
{"stage": "qwen_human", "completed": 241, "tokens": 210, "seconds": 9.865074579000066}
{"stage": "qwen_human", "completed": 242, "tokens": 197, "seconds": 9.111138641000025}
{"stage": "qwen_human", "completed": 243, "tokens": 210, "seconds": 9.69911747599997}
{"stage": "qwen_human", "completed": 244, "tokens": 169, "seconds": 7.88322339399997}
{"stage": "qwen_human", "completed": 245, "tokens": 205, "seconds": 9.437248393999994}
{"stage": "qwen_human", "completed": 246, "tokens": 206, "seconds": 9.313585511999918}
{"stage": "qwen_human", "completed": 247, "tokens": 166, "seconds": 7.701327960999947}
{"stage": "qwen_human", "completed": 248, "tokens": 197, "seconds": 9.20705168500001}
{"stage": "qwen_human", "completed": 249, "tokens": 198, "seconds": 9.193106981000028}
{"stage": "qwen_human", "completed": 250, "tokens": 205, "seconds": 9.42821083299998}
{"stage": "qwen_human", "completed": 251, "tokens": 206, "seconds": 9.445475586999919}
{"stage": "qwen_human", "completed": 252, "tokens": 205, "seconds": 9.563736551000034}
{"stage": "qwen_human", "completed": 253, "tokens": 170, "seconds": 7.897675145999983}
{"stage": "qwen_human", "completed": 254, "tokens": 168, "seconds": 7.785216097999978}
{"stage": "qwen_human", "completed": 255, "tokens": 168, "seconds": 7.649207316000002}
{"stage": "qwen_human", "completed": 256, "tokens": 197, "seconds": 9.166606436999928}
{"stage": "qwen_human", "completed": 257, "tokens": 167, "seconds": 7.694358157000011}
{"stage": "qwen_human", "completed": 258, "tokens": 172, "seconds": 7.849346480999998}
{"stage": "qwen_human", "completed": 259, "tokens": 194, "seconds": 8.961876845999996}
{"stage": "qwen_human", "completed": 260, "tokens": 206, "seconds": 9.486710001000006}
{"stage": "qwen_human", "completed": 261, "tokens": 205, "seconds": 9.641973102000065}
{"stage": "qwen_human", "completed": 262, "tokens": 238, "seconds": 10.98348902400005}
{"stage": "qwen_human", "completed": 263, "tokens": 167, "seconds": 7.6483980889998975}
{"stage": "qwen_human", "completed": 264, "tokens": 168, "seconds": 7.944966649999969}
{"stage": "qwen_human", "completed": 265, "tokens": 170, "seconds": 7.7941410930000075}
{"stage": "qwen_human", "completed": 266, "tokens": 166, "seconds": 7.693764295000051}
{"stage": "qwen_human", "completed": 267, "tokens": 169, "seconds": 7.8344318709999925}
{"stage": "qwen_human", "completed": 268, "tokens": 131, "seconds": 6.080992726999966}
{"stage": "qwen_human", "completed": 269, "tokens": 204, "seconds": 9.42445039100005}
{"stage": "qwen_human", "completed": 270, "tokens": 237, "seconds": 10.895114476999993}
{"stage": "qwen_human", "completed": 271, "tokens": 169, "seconds": 7.889749808999909}
{"stage": "qwen_human", "completed": 272, "tokens": 168, "seconds": 7.663098506000097}
{"stage": "qwen_human", "completed": 273, "tokens": 238, "seconds": 11.064359077000063}
{"stage": "qwen_human", "completed": 274, "tokens": 200, "seconds": 9.299347982999961}
{"stage": "qwen_human", "completed": 275, "tokens": 233, "seconds": 10.860502138000129}
{"stage": "qwen_human", "completed": 276, "tokens": 195, "seconds": 9.258692021000115}
{"stage": "qwen_human", "completed": 277, "tokens": 205, "seconds": 9.581791831999908}
{"stage": "qwen_human", "completed": 278, "tokens": 208, "seconds": 9.727757806}
{"stage": "qwen_human", "completed": 279, "tokens": 170, "seconds": 7.860041274999958}
{"stage": "qwen_human", "completed": 280, "tokens": 166, "seconds": 7.663257738999846}
{"stage": "qwen_human", "completed": 281, "tokens": 196, "seconds": 9.115386422000029}
{"stage": "qwen_human", "completed": 282, "tokens": 237, "seconds": 10.915515220000088}
{"stage": "qwen_human", "completed": 283, "tokens": 170, "seconds": 7.83627096500004}
{"stage": "qwen_human", "completed": 284, "tokens": 168, "seconds": 7.729687421000108}
{"stage": "qwen_human", "completed": 285, "tokens": 204, "seconds": 9.548207390000016}
{"stage": "qwen_human", "completed": 286, "tokens": 197, "seconds": 9.02976361800006}
{"stage": "qwen_human", "completed": 287, "tokens": 171, "seconds": 7.871489546000021}
{"stage": "qwen_human", "completed": 288, "tokens": 169, "seconds": 7.818237434999901}
{"stage": "qwen_human", "completed": 289, "tokens": 239, "seconds": 11.065543438000077}
{"stage": "qwen_human", "completed": 290, "tokens": 170, "seconds": 7.792914432000089}
{"stage": "qwen_human", "completed": 291, "tokens": 173, "seconds": 8.082388126000069}
{"stage": "qwen_human", "completed": 292, "tokens": 169, "seconds": 7.881022626999993}
{"stage": "qwen_human", "completed": 293, "tokens": 166, "seconds": 7.71589023599995}
{"stage": "qwen_human", "completed": 294, "tokens": 168, "seconds": 7.758594480999818}
{"stage": "qwen_human", "completed": 295, "tokens": 204, "seconds": 9.480644041999994}
{"stage": "qwen_human", "completed": 296, "tokens": 207, "seconds": 9.60773716100016}
{"stage": "qwen_human", "completed": 297, "tokens": 167, "seconds": 7.787787537999975}
{"stage": "qwen_human", "completed": 298, "tokens": 168, "seconds": 7.847737509999888}
{"stage": "qwen_human", "completed": 299, "tokens": 202, "seconds": 9.245817332999877}
{"stage": "qwen_human", "completed": 300, "tokens": 235, "seconds": 10.641114965000043}
{"stage": "qwen_human", "completed": 301, "tokens": 229, "seconds": 10.520685706999984}
{"stage": "qwen_human", "completed": 302, "tokens": 209, "seconds": 9.65375630299991}
{"stage": "qwen_human", "completed": 303, "tokens": 242, "seconds": 11.339451334999922}
{"stage": "qwen_human", "completed": 304, "tokens": 208, "seconds": 9.616438509999853}
{"stage": "qwen_human", "completed": 305, "tokens": 170, "seconds": 7.867889148000131}
{"stage": "qwen_human", "completed": 306, "tokens": 169, "seconds": 7.812316543999941}
{"stage": "qwen_human", "completed": 307, "tokens": 208, "seconds": 9.712717380000186}
{"stage": "qwen_human", "completed": 308, "tokens": 209, "seconds": 9.597591655000087}
{"stage": "qwen_human", "completed": 309, "tokens": 195, "seconds": 9.071913897000059}
{"stage": "qwen_human", "completed": 310, "tokens": 166, "seconds": 7.773565935000079}
{"stage": "qwen_human", "completed": 311, "tokens": 169, "seconds": 7.846282016000032}
{"stage": "qwen_human", "completed": 312, "tokens": 168, "seconds": 7.79558560800001}
{"stage": "qwen_human", "completed": 313, "tokens": 211, "seconds": 9.941891702999783}
{"stage": "qwen_human", "completed": 314, "tokens": 170, "seconds": 7.995097325000188}
{"stage": "qwen_human", "completed": 315, "tokens": 170, "seconds": 7.818396015000189}
{"stage": "qwen_human", "completed": 316, "tokens": 168, "seconds": 7.731211180999935}
{"stage": "qwen_human", "completed": 317, "tokens": 170, "seconds": 7.885083932000043}
{"stage": "qwen_human", "completed": 318, "tokens": 129, "seconds": 5.940598769999951}
{"stage": "qwen_human", "completed": 319, "tokens": 169, "seconds": 7.776223776000052}
{"stage": "qwen_human", "completed": 320, "tokens": 195, "seconds": 9.034251684000083}
{"stage": "qwen_human", "completed": 321, "tokens": 207, "seconds": 9.389649879999979}
{"stage": "qwen_human", "completed": 322, "tokens": 206, "seconds": 9.400461250999797}
{"stage": "qwen_human", "completed": 323, "tokens": 168, "seconds": 7.690249229999836}
{"stage": "qwen_human", "completed": 324, "tokens": 168, "seconds": 7.860903920000055}
{"stage": "qwen_human", "completed": 325, "tokens": 207, "seconds": 9.684302338999942}
{"stage": "qwen_human", "completed": 326, "tokens": 169, "seconds": 7.83823589199983}
{"stage": "qwen_human", "completed": 327, "tokens": 168, "seconds": 7.864016634999871}
{"stage": "qwen_human", "completed": 328, "tokens": 208, "seconds": 9.671458049999956}
{"stage": "qwen_human", "completed": 329, "tokens": 168, "seconds": 7.850302873999908}
{"stage": "qwen_human", "completed": 330, "tokens": 238, "seconds": 11.001764323000089}
{"stage": "qwen_human", "completed": 331, "tokens": 194, "seconds": 9.095489609999959}
{"stage": "qwen_human", "completed": 332, "tokens": 199, "seconds": 9.092629848999877}
{"stage": "qwen_human", "completed": 333, "tokens": 201, "seconds": 9.335044632000063}
{"stage": "qwen_human", "completed": 334, "tokens": 205, "seconds": 9.53155294699991}
{"stage": "qwen_human", "completed": 335, "tokens": 207, "seconds": 9.653607703000034}
{"stage": "qwen_human", "completed": 336, "tokens": 170, "seconds": 7.898238834999802}
{"stage": "qwen_human", "completed": 337, "tokens": 170, "seconds": 7.711171350000086}
{"stage": "qwen_human", "completed": 338, "tokens": 205, "seconds": 9.873434828999962}
{"stage": "qwen_human", "completed": 339, "tokens": 207, "seconds": 9.456066322999959}
{"stage": "qwen_human", "completed": 340, "tokens": 205, "seconds": 9.403904413999953}
{"stage": "qwen_human", "completed": 341, "tokens": 236, "seconds": 10.836971749999975}
{"stage": "qwen_human", "completed": 342, "tokens": 208, "seconds": 9.650411895999923}
{"stage": "qwen_human", "completed": 343, "tokens": 240, "seconds": 10.92939003299989}
{"stage": "qwen_human", "completed": 344, "tokens": 235, "seconds": 10.83735719099991}
{"stage": "qwen_human", "completed": 345, "tokens": 168, "seconds": 7.800213409999969}
{"stage": "qwen_human", "completed": 346, "tokens": 209, "seconds": 9.679273150999961}
{"stage": "qwen_human", "completed": 347, "tokens": 242, "seconds": 11.08434139499991}
{"stage": "qwen_human", "completed": 348, "tokens": 201, "seconds": 9.073492127999998}
{"stage": "qwen_human", "completed": 349, "tokens": 207, "seconds": 9.43812601600007}
{"stage": "qwen_human", "gate": {"n": 150, "checkpoint_selection_or_early_clean_gate": false}}
