Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 57.26it/s]
{"stage": "revised_s41032_agent_a", "completed": 157, "tokens": 198, "seconds": 9.468219608999789}
{"stage": "revised_s41032_agent_a", "completed": 158, "tokens": 240, "seconds": 11.304439917000082}
{"stage": "revised_s41032_agent_a", "completed": 159, "tokens": 160, "seconds": 7.533139122000193}
{"stage": "revised_s41032_agent_a", "completed": 160, "tokens": 196, "seconds": 9.363802541999576}
{"stage": "revised_s41032_agent_a", "completed": 161, "tokens": 208, "seconds": 9.887820949000343}
{"stage": "revised_s41032_agent_a", "completed": 162, "tokens": 166, "seconds": 7.930660888999682}
{"stage": "revised_s41032_agent_a", "completed": 163, "tokens": 164, "seconds": 7.720006167000065}
{"stage": "revised_s41032_agent_a", "completed": 164, "tokens": 194, "seconds": 9.352192280000054}
{"stage": "revised_s41032_agent_a", "completed": 165, "tokens": 206, "seconds": 9.702471173000049}
{"stage": "revised_s41032_agent_a", "completed": 166, "tokens": 194, "seconds": 9.06139164499973}
{"stage": "revised_s41032_agent_a", "completed": 167, "tokens": 198, "seconds": 9.387268750000203}
{"stage": "revised_s41032_agent_a", "completed": 168, "tokens": 239, "seconds": 11.221404908000295}
{"stage": "revised_s41032_agent_a", "completed": 169, "tokens": 204, "seconds": 9.71681358700016}
{"stage": "revised_s41032_agent_a", "completed": 170, "tokens": 206, "seconds": 9.486384937000366}
{"stage": "revised_s41032_agent_a", "completed": 171, "tokens": 195, "seconds": 9.034119663000183}
{"stage": "revised_s41032_agent_a", "completed": 172, "tokens": 197, "seconds": 9.2908308760002}
{"stage": "revised_s41032_agent_a", "completed": 173, "tokens": 196, "seconds": 9.439412148999963}
{"stage": "revised_s41032_agent_a", "completed": 174, "tokens": 170, "seconds": 8.310107988000254}
{"stage": "revised_s41032_agent_a", "completed": 175, "tokens": 167, "seconds": 8.19242280599974}
{"stage": "revised_s41032_agent_a", "completed": 176, "tokens": 205, "seconds": 9.828707317999942}
{"stage": "revised_s41032_agent_a", "completed": 177, "tokens": 197, "seconds": 9.226880801999869}
{"stage": "revised_s41032_agent_a", "completed": 178, "tokens": 200, "seconds": 9.470965380000052}
{"stage": "revised_s41032_agent_a", "completed": 179, "tokens": 198, "seconds": 9.384661639000115}
{"stage": "revised_s41032_agent_a", "completed": 180, "tokens": 166, "seconds": 7.853212085999985}
{"stage": "revised_s41032_agent_a", "completed": 181, "tokens": 200, "seconds": 9.808671871000115}
{"stage": "revised_s41032_agent_a", "completed": 182, "tokens": 204, "seconds": 9.53388063300008}
{"stage": "revised_s41032_agent_a", "completed": 183, "tokens": 169, "seconds": 8.09946848599975}
{"stage": "revised_s41032_agent_a", "completed": 184, "tokens": 207, "seconds": 9.847172819000207}
{"stage": "revised_s41032_agent_a", "completed": 185, "tokens": 205, "seconds": 9.857172218999949}
{"stage": "revised_s41032_agent_a", "completed": 186, "tokens": 208, "seconds": 10.056861030999698}
{"stage": "revised_s41032_agent_a", "completed": 187, "tokens": 235, "seconds": 11.49504477299979}
{"stage": "revised_s41032_agent_a", "completed": 188, "tokens": 169, "seconds": 8.239675821999754}
{"stage": "revised_s41032_agent_a", "completed": 189, "tokens": 167, "seconds": 8.038937599999826}
{"stage": "revised_s41032_agent_a", "completed": 190, "tokens": 170, "seconds": 8.130575745999977}
{"stage": "revised_s41032_agent_a", "completed": 191, "tokens": 206, "seconds": 9.792927007999879}
{"stage": "revised_s41032_agent_a", "completed": 192, "tokens": 232, "seconds": 10.841851588999816}
{"stage": "revised_s41032_agent_a", "completed": 193, "tokens": 206, "seconds": 10.024835131000145}
{"stage": "revised_s41032_agent_a", "completed": 194, "tokens": 169, "seconds": 8.240910167000038}
{"stage": "revised_s41032_agent_a", "completed": 195, "tokens": 160, "seconds": 7.780239762999827}
{"stage": "revised_s41032_agent_a", "completed": 196, "tokens": 204, "seconds": 9.68118959100002}
{"stage": "revised_s41032_agent_a", "completed": 197, "tokens": 206, "seconds": 10.097980088999975}
{"stage": "revised_s41032_agent_a", "completed": 198, "tokens": 235, "seconds": 11.262612928999715}
{"stage": "revised_s41032_agent_a", "completed": 199, "tokens": 206, "seconds": 9.85344205499996}
{"stage": "revised_s41032_agent_a", "completed": 200, "tokens": 169, "seconds": 8.22378397500006}
{"stage": "revised_s41032_agent_a", "gate": {"n": 200, "checkpoint_selection_or_early_clean_gate": false}}
