Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 56.51it/s]
{"stage": "prepared_agent_a", "completed": 719, "tokens": 169, "seconds": 7.857022540000116}
{"stage": "prepared_agent_a", "completed": 720, "tokens": 208, "seconds": 9.700724344000037}
{"stage": "prepared_agent_a", "completed": 721, "tokens": 206, "seconds": 9.61478284399982}
{"stage": "prepared_agent_a", "completed": 722, "tokens": 207, "seconds": 9.666875462999997}
{"stage": "prepared_agent_a", "completed": 723, "tokens": 206, "seconds": 9.587232388000075}
{"stage": "prepared_agent_a", "completed": 724, "tokens": 209, "seconds": 9.657346818000178}
{"stage": "prepared_agent_a", "completed": 725, "tokens": 263, "seconds": 12.12754690099996}
{"stage": "prepared_agent_a", "completed": 726, "tokens": 233, "seconds": 10.765629001999969}
{"stage": "prepared_agent_a", "completed": 727, "tokens": 207, "seconds": 9.55417735900005}
{"stage": "prepared_agent_a", "completed": 728, "tokens": 169, "seconds": 7.915136061999874}
{"stage": "prepared_agent_a", "completed": 729, "tokens": 166, "seconds": 7.649577731000136}
{"stage": "prepared_agent_a", "completed": 730, "tokens": 237, "seconds": 10.91789136300008}
{"stage": "prepared_agent_a", "completed": 731, "tokens": 255, "seconds": 11.780402369000058}
{"stage": "prepared_agent_a", "completed": 732, "tokens": 239, "seconds": 11.011773938000033}
{"stage": "prepared_agent_a", "completed": 733, "tokens": 206, "seconds": 9.520757537000009}
{"stage": "prepared_agent_a", "completed": 734, "tokens": 211, "seconds": 9.732513887000096}
{"stage": "prepared_agent_a", "completed": 735, "tokens": 203, "seconds": 9.380572927000003}
{"stage": "prepared_agent_a", "completed": 736, "tokens": 208, "seconds": 9.619380512000134}
{"stage": "prepared_agent_a", "completed": 737, "tokens": 233, "seconds": 10.778607690999934}
{"stage": "prepared_agent_a", "completed": 738, "tokens": 210, "seconds": 9.707331761999967}
{"stage": "prepared_agent_a", "completed": 739, "tokens": 207, "seconds": 9.569455561999803}
{"stage": "prepared_agent_a", "completed": 740, "tokens": 169, "seconds": 7.798233535999998}
{"stage": "prepared_agent_a", "completed": 741, "tokens": 167, "seconds": 7.741229014000055}
{"stage": "prepared_agent_a", "completed": 742, "tokens": 204, "seconds": 9.45181232899995}
{"stage": "prepared_agent_a", "completed": 743, "tokens": 204, "seconds": 9.407221811999989}
{"stage": "prepared_agent_a", "completed": 744, "tokens": 276, "seconds": 12.826931595000133}
{"stage": "prepared_agent_a", "completed": 745, "tokens": 168, "seconds": 7.736849584999845}
{"stage": "prepared_agent_a", "completed": 746, "tokens": 206, "seconds": 9.482237697000073}
{"stage": "prepared_agent_a", "completed": 747, "tokens": 167, "seconds": 7.702407128999994}
{"stage": "prepared_agent_a", "completed": 748, "tokens": 239, "seconds": 10.986815296000032}
{"stage": "prepared_agent_a", "completed": 749, "tokens": 129, "seconds": 5.947085534000053}
{"stage": "prepared_agent_a", "completed": 750, "tokens": 170, "seconds": 7.846066952000001}
{"stage": "prepared_agent_a", "completed": 751, "tokens": 195, "seconds": 8.989571292000164}
{"stage": "prepared_agent_a", "completed": 752, "tokens": 206, "seconds": 9.506297243000063}
{"stage": "prepared_agent_a", "completed": 753, "tokens": 209, "seconds": 9.64449671400007}
{"stage": "prepared_agent_a", "completed": 754, "tokens": 237, "seconds": 10.928628870000011}
{"stage": "prepared_agent_a", "completed": 755, "tokens": 206, "seconds": 9.511787568000045}
{"stage": "prepared_agent_a", "completed": 756, "tokens": 172, "seconds": 7.939180721999946}
{"stage": "prepared_agent_a", "completed": 757, "tokens": 168, "seconds": 7.7577226460000475}
{"stage": "prepared_agent_a", "completed": 758, "tokens": 172, "seconds": 7.950752407999971}
{"stage": "prepared_agent_a", "completed": 759, "tokens": 204, "seconds": 9.400883713999974}
{"stage": "prepared_agent_a", "completed": 760, "tokens": 169, "seconds": 7.934309901000006}
{"stage": "prepared_agent_a", "completed": 761, "tokens": 168, "seconds": 7.750860395000018}
{"stage": "prepared_agent_a", "completed": 762, "tokens": 209, "seconds": 9.651194540000006}
{"stage": "prepared_agent_a", "completed": 763, "tokens": 163, "seconds": 7.521877339000184}
{"stage": "prepared_agent_a", "completed": 764, "tokens": 196, "seconds": 9.061713203999943}
{"stage": "prepared_agent_a", "completed": 765, "tokens": 209, "seconds": 9.611883354999918}
{"stage": "prepared_agent_a", "completed": 766, "tokens": 128, "seconds": 5.920127128000104}
{"stage": "prepared_agent_a", "completed": 767, "tokens": 167, "seconds": 7.7361042940001425}
{"stage": "prepared_agent_a", "completed": 768, "tokens": 168, "seconds": 7.785564271999874}
{"stage": "prepared_agent_a", "completed": 769, "tokens": 170, "seconds": 7.851799824999944}
{"stage": "prepared_agent_a", "completed": 770, "tokens": 198, "seconds": 9.145003413999802}
{"stage": "prepared_agent_a", "completed": 771, "tokens": 234, "seconds": 10.796921128999884}
{"stage": "prepared_agent_a", "completed": 772, "tokens": 208, "seconds": 9.581607419999955}
{"stage": "prepared_agent_a", "completed": 773, "tokens": 206, "seconds": 9.517214630999888}
{"stage": "prepared_agent_a", "completed": 774, "tokens": 169, "seconds": 7.81594426599986}
{"stage": "prepared_agent_a", "completed": 775, "tokens": 208, "seconds": 9.613449319999972}
{"stage": "prepared_agent_a", "completed": 776, "tokens": 208, "seconds": 9.597763986000018}
{"stage": "prepared_agent_a", "completed": 777, "tokens": 264, "seconds": 12.299774799000033}
{"stage": "prepared_agent_a", "completed": 778, "tokens": 166, "seconds": 7.657404577999841}
{"stage": "prepared_agent_a", "completed": 779, "tokens": 169, "seconds": 7.7965880719998495}
{"stage": "prepared_agent_a", "completed": 780, "tokens": 265, "seconds": 12.231706698999915}
{"stage": "prepared_agent_a", "completed": 781, "tokens": 232, "seconds": 10.695567064999977}
{"stage": "prepared_agent_a", "completed": 782, "tokens": 238, "seconds": 10.976520002000143}
{"stage": "prepared_agent_a", "completed": 783, "tokens": 205, "seconds": 9.457038925999996}
{"stage": "prepared_agent_a", "completed": 784, "tokens": 208, "seconds": 9.60096455400003}
{"stage": "prepared_agent_a", "completed": 785, "tokens": 273, "seconds": 12.594652558999996}
{"stage": "prepared_agent_a", "completed": 786, "tokens": 132, "seconds": 6.110310903000027}
{"stage": "prepared_agent_a", "completed": 787, "tokens": 170, "seconds": 7.855801033000034}
{"stage": "prepared_agent_a", "completed": 788, "tokens": 165, "seconds": 7.625461485999949}
{"stage": "prepared_agent_a", "completed": 789, "tokens": 207, "seconds": 9.560267095999961}
{"stage": "prepared_agent_a", "completed": 790, "tokens": 234, "seconds": 10.806955695999932}
{"stage": "prepared_agent_a", "completed": 791, "tokens": 191, "seconds": 8.826194335999844}
{"stage": "prepared_agent_a", "completed": 792, "tokens": 195, "seconds": 9.132937318999893}
{"stage": "prepared_agent_a", "completed": 793, "tokens": 197, "seconds": 9.06987613299998}
{"stage": "prepared_agent_a", "completed": 794, "tokens": 209, "seconds": 9.64745840799992}
{"stage": "prepared_agent_a", "completed": 795, "tokens": 207, "seconds": 9.541751336000061}
{"stage": "prepared_agent_a", "completed": 796, "tokens": 206, "seconds": 9.494511155000055}
{"stage": "prepared_agent_a", "completed": 797, "tokens": 207, "seconds": 9.542027413000142}
{"stage": "prepared_agent_a", "completed": 798, "tokens": 204, "seconds": 9.395973814999934}
{"stage": "prepared_agent_a", "completed": 799, "tokens": 167, "seconds": 7.704657195999971}
{"stage": "prepared_agent_a", "completed": 800, "tokens": 207, "seconds": 9.551235419000022}
{"stage": "prepared_agent_a", "gate": {"n": 168, "checkpoint_selection_or_early_clean_gate": false}}
