Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 56.67it/s]
{"stage": "prepared_agent_a", "completed": 349, "tokens": 207, "seconds": 9.560712413000033}
{"stage": "prepared_agent_a", "completed": 350, "tokens": 167, "seconds": 7.7343667710000545}
{"stage": "prepared_agent_a", "completed": 351, "tokens": 204, "seconds": 9.432174098000019}
{"stage": "prepared_agent_a", "completed": 352, "tokens": 194, "seconds": 8.973893691999933}
{"stage": "prepared_agent_a", "completed": 353, "tokens": 172, "seconds": 7.96276697299993}
{"stage": "prepared_agent_a", "completed": 354, "tokens": 206, "seconds": 9.538736751999977}
{"stage": "prepared_agent_a", "completed": 355, "tokens": 265, "seconds": 12.260996782000007}
{"stage": "prepared_agent_a", "completed": 356, "tokens": 205, "seconds": 9.514985426000067}
{"stage": "prepared_agent_a", "completed": 357, "tokens": 207, "seconds": 9.583730199000001}
{"stage": "prepared_agent_a", "completed": 358, "tokens": 207, "seconds": 9.61051806699993}
{"stage": "prepared_agent_a", "completed": 359, "tokens": 237, "seconds": 10.975673841999992}
{"stage": "prepared_agent_a", "completed": 360, "tokens": 199, "seconds": 9.222698530999992}
{"stage": "prepared_agent_a", "completed": 361, "tokens": 235, "seconds": 10.877425152}
{"stage": "prepared_agent_a", "completed": 362, "tokens": 211, "seconds": 9.89713274099995}
{"stage": "prepared_agent_a", "completed": 363, "tokens": 168, "seconds": 7.7630869189999885}
{"stage": "prepared_agent_a", "completed": 364, "tokens": 167, "seconds": 7.72873074000006}
{"stage": "prepared_agent_a", "completed": 365, "tokens": 268, "seconds": 12.365802900999938}
{"stage": "prepared_agent_a", "completed": 366, "tokens": 198, "seconds": 9.163404764999996}
{"stage": "prepared_agent_a", "completed": 367, "tokens": 168, "seconds": 7.787449038999966}
{"stage": "prepared_agent_a", "completed": 368, "tokens": 207, "seconds": 9.56664106200003}
{"stage": "prepared_agent_a", "completed": 369, "tokens": 205, "seconds": 9.474548486000003}
{"stage": "prepared_agent_a", "completed": 370, "tokens": 208, "seconds": 9.616851772000018}
{"stage": "prepared_agent_a", "completed": 371, "tokens": 169, "seconds": 7.818666481000037}
{"stage": "prepared_agent_a", "completed": 372, "tokens": 169, "seconds": 7.850258209000003}
{"stage": "prepared_agent_a", "completed": 373, "tokens": 236, "seconds": 10.955847416000097}
{"stage": "prepared_agent_a", "completed": 374, "tokens": 132, "seconds": 6.151988154000037}
{"stage": "prepared_agent_a", "completed": 375, "tokens": 208, "seconds": 9.668931992999887}
{"stage": "prepared_agent_a", "completed": 376, "tokens": 208, "seconds": 9.670874727999944}
{"stage": "prepared_agent_a", "completed": 377, "tokens": 195, "seconds": 9.066086414999972}
{"stage": "prepared_agent_a", "completed": 378, "tokens": 207, "seconds": 9.639948147000041}
{"stage": "prepared_agent_a", "completed": 379, "tokens": 197, "seconds": 9.261671067999941}
{"stage": "prepared_agent_a", "completed": 380, "tokens": 206, "seconds": 9.557895330000065}
{"stage": "prepared_agent_a", "completed": 381, "tokens": 169, "seconds": 7.859065178000037}
{"stage": "prepared_agent_a", "completed": 382, "tokens": 166, "seconds": 7.71349863699993}
{"stage": "prepared_agent_a", "completed": 383, "tokens": 237, "seconds": 11.02323341600004}
{"stage": "prepared_agent_a", "completed": 384, "tokens": 207, "seconds": 9.620570415999964}
{"stage": "prepared_agent_a", "completed": 385, "tokens": 197, "seconds": 9.154836290000048}
{"stage": "prepared_agent_a", "completed": 386, "tokens": 168, "seconds": 7.81855163299997}
{"stage": "prepared_agent_a", "completed": 387, "tokens": 168, "seconds": 7.81648347600003}
{"stage": "prepared_agent_a", "completed": 388, "tokens": 205, "seconds": 9.512928633000001}
{"stage": "prepared_agent_a", "completed": 389, "tokens": 233, "seconds": 10.810647344000017}
{"stage": "prepared_agent_a", "completed": 390, "tokens": 206, "seconds": 9.55132675599998}
{"stage": "prepared_agent_a", "completed": 391, "tokens": 206, "seconds": 9.518790857000113}
{"stage": "prepared_agent_a", "completed": 392, "tokens": 199, "seconds": 9.214773458999844}
{"stage": "prepared_agent_a", "completed": 393, "tokens": 169, "seconds": 7.841017098000066}
{"stage": "prepared_agent_a", "completed": 394, "tokens": 197, "seconds": 9.141600677000042}
{"stage": "prepared_agent_a", "completed": 395, "tokens": 167, "seconds": 7.865196435999906}
{"stage": "prepared_agent_a", "completed": 396, "tokens": 194, "seconds": 8.967702767999981}
{"stage": "prepared_agent_a", "completed": 397, "tokens": 232, "seconds": 10.760274224999876}
{"stage": "prepared_agent_a", "completed": 398, "tokens": 198, "seconds": 9.155767868999874}
{"stage": "prepared_agent_a", "completed": 399, "tokens": 209, "seconds": 9.637204725999936}
{"stage": "prepared_agent_a", "completed": 400, "tokens": 234, "seconds": 10.801230152000016}
{"stage": "prepared_agent_a", "completed": 401, "tokens": 167, "seconds": 7.717187037000031}
{"stage": "prepared_agent_a", "completed": 402, "tokens": 234, "seconds": 10.785523123000075}
{"stage": "prepared_agent_a", "completed": 403, "tokens": 170, "seconds": 7.847631942999897}
{"stage": "prepared_agent_a", "completed": 404, "tokens": 128, "seconds": 5.93261353600019}
{"stage": "prepared_agent_a", "completed": 405, "tokens": 241, "seconds": 11.11383663499987}
{"stage": "prepared_agent_a", "completed": 406, "tokens": 192, "seconds": 8.879262458000085}
{"stage": "prepared_agent_a", "completed": 407, "tokens": 130, "seconds": 6.013479140999834}
{"stage": "prepared_agent_a", "completed": 408, "tokens": 265, "seconds": 12.226243711000052}
{"stage": "prepared_agent_a", "completed": 409, "tokens": 170, "seconds": 7.880096579999872}
{"stage": "prepared_agent_a", "completed": 410, "tokens": 209, "seconds": 9.669193454999913}
{"stage": "prepared_agent_a", "completed": 411, "tokens": 195, "seconds": 9.143343526999843}
{"stage": "prepared_agent_a", "completed": 412, "tokens": 209, "seconds": 9.627165414000046}
{"stage": "prepared_agent_a", "completed": 413, "tokens": 206, "seconds": 9.504662708000069}
{"stage": "prepared_agent_a", "completed": 414, "tokens": 205, "seconds": 9.445773266999822}
{"stage": "prepared_agent_a", "completed": 415, "tokens": 236, "seconds": 10.881965289999926}
{"stage": "prepared_agent_a", "completed": 416, "tokens": 171, "seconds": 7.903182730000026}
{"stage": "prepared_agent_a", "completed": 417, "tokens": 204, "seconds": 9.409504093000123}
{"stage": "prepared_agent_a", "completed": 418, "tokens": 207, "seconds": 9.552748662000113}
{"stage": "prepared_agent_a", "completed": 419, "tokens": 204, "seconds": 9.445462513999928}
{"stage": "prepared_agent_a", "completed": 420, "tokens": 166, "seconds": 7.685933809000062}
{"stage": "prepared_agent_a", "completed": 421, "tokens": 208, "seconds": 9.636000990999946}
{"stage": "prepared_agent_a", "completed": 422, "tokens": 167, "seconds": 7.735982353000054}
{"stage": "prepared_agent_a", "completed": 423, "tokens": 223, "seconds": 10.326374706000024}
{"stage": "prepared_agent_a", "completed": 424, "tokens": 169, "seconds": 7.842637005999904}
{"stage": "prepared_agent_a", "completed": 425, "tokens": 167, "seconds": 7.748653476000072}
{"stage": "prepared_agent_a", "completed": 426, "tokens": 197, "seconds": 9.195135167999979}
{"stage": "prepared_agent_a", "completed": 427, "tokens": 204, "seconds": 9.583013743000038}
{"stage": "prepared_agent_a", "completed": 428, "tokens": 197, "seconds": 9.135207698000158}
{"stage": "prepared_agent_a", "completed": 429, "tokens": 170, "seconds": 7.833811657000069}
{"stage": "prepared_agent_a", "completed": 430, "tokens": 235, "seconds": 10.814562953999939}
{"stage": "prepared_agent_a", "completed": 431, "tokens": 168, "seconds": 7.77747389000001}
{"stage": "prepared_agent_a", "completed": 432, "tokens": 205, "seconds": 9.461745924999832}
{"stage": "prepared_agent_a", "completed": 433, "tokens": 166, "seconds": 7.68049487899998}
{"stage": "prepared_agent_a", "completed": 434, "tokens": 167, "seconds": 7.720382984000025}
{"stage": "prepared_agent_a", "completed": 435, "tokens": 167, "seconds": 7.718952422000029}
{"stage": "prepared_agent_a", "completed": 436, "tokens": 167, "seconds": 7.740527714000109}
{"stage": "prepared_agent_a", "completed": 437, "tokens": 200, "seconds": 9.275390508999863}
{"stage": "prepared_agent_a", "completed": 438, "tokens": 209, "seconds": 9.665289433999988}
{"stage": "prepared_agent_a", "completed": 439, "tokens": 170, "seconds": 7.898533291999911}
{"stage": "prepared_agent_a", "completed": 440, "tokens": 209, "seconds": 9.785091978000082}
{"stage": "prepared_agent_a", "completed": 441, "tokens": 227, "seconds": 10.609750514000098}
{"stage": "prepared_agent_a", "completed": 442, "tokens": 167, "seconds": 7.864242219999824}
{"stage": "prepared_agent_a", "completed": 443, "tokens": 167, "seconds": 7.815740552000079}
{"stage": "prepared_agent_a", "completed": 444, "tokens": 167, "seconds": 7.8187746260000495}
{"stage": "prepared_agent_a", "completed": 445, "tokens": 231, "seconds": 10.887905107000051}
{"stage": "prepared_agent_a", "completed": 446, "tokens": 208, "seconds": 9.708394983000062}
{"stage": "prepared_agent_a", "completed": 447, "tokens": 205, "seconds": 9.579734718000054}
{"stage": "prepared_agent_a", "completed": 448, "tokens": 206, "seconds": 9.62539085100002}
{"stage": "prepared_agent_a", "completed": 449, "tokens": 207, "seconds": 9.665444795000212}
{"stage": "prepared_agent_a", "completed": 450, "tokens": 167, "seconds": 7.796883907999927}
{"stage": "prepared_agent_a", "completed": 451, "tokens": 200, "seconds": 9.346471780000002}
{"stage": "prepared_agent_a", "completed": 452, "tokens": 201, "seconds": 9.382719537999947}
{"stage": "prepared_agent_a", "completed": 453, "tokens": 208, "seconds": 9.719464121999863}
{"stage": "prepared_agent_a", "completed": 454, "tokens": 196, "seconds": 9.148678904999997}
{"stage": "prepared_agent_a", "completed": 455, "tokens": 207, "seconds": 9.725656745999913}
{"stage": "prepared_agent_a", "completed": 456, "tokens": 209, "seconds": 9.763707166999893}
{"stage": "prepared_agent_a", "completed": 457, "tokens": 204, "seconds": 9.530303924999998}
{"stage": "prepared_agent_a", "completed": 458, "tokens": 208, "seconds": 9.744309687000168}
{"stage": "prepared_agent_a", "completed": 459, "tokens": 241, "seconds": 11.275965183999915}
{"stage": "prepared_agent_a", "completed": 460, "tokens": 168, "seconds": 7.9703554899999745}
{"stage": "prepared_agent_a", "completed": 461, "tokens": 169, "seconds": 7.889595609000025}
{"stage": "prepared_agent_a", "completed": 462, "tokens": 169, "seconds": 7.895494378999956}
{"stage": "prepared_agent_a", "completed": 463, "tokens": 206, "seconds": 9.606494484999985}
{"stage": "prepared_agent_a", "completed": 464, "tokens": 248, "seconds": 11.56171099900007}
{"stage": "prepared_agent_a", "completed": 465, "tokens": 204, "seconds": 9.522930501000019}
{"stage": "prepared_agent_a", "gate": {"n": 167, "checkpoint_selection_or_early_clean_gate": false}}
