Loading checkpoint shards:   0%|          | 0/3 [00:00<?, ?it/s]Loading checkpoint shards: 100%|██████████| 3/3 [00:00<00:00, 57.22it/s]
{"stage": "qwen_agent_a", "completed": 663, "tokens": 170, "seconds": 7.8537191140000004}
{"stage": "qwen_agent_a", "completed": 664, "tokens": 169, "seconds": 7.819464079999989}
{"stage": "qwen_agent_a", "completed": 665, "tokens": 203, "seconds": 9.389446098000008}
{"stage": "qwen_agent_a", "completed": 666, "tokens": 237, "seconds": 10.949396879000005}
{"stage": "qwen_agent_a", "completed": 667, "tokens": 172, "seconds": 7.95040149600004}
{"stage": "qwen_agent_a", "completed": 668, "tokens": 169, "seconds": 7.807040721000021}
{"stage": "qwen_agent_a", "completed": 669, "tokens": 207, "seconds": 9.691956772000026}
{"stage": "qwen_agent_a", "completed": 670, "tokens": 244, "seconds": 11.217110133000006}
{"stage": "qwen_agent_a", "completed": 671, "tokens": 169, "seconds": 7.798553818999949}
{"stage": "qwen_agent_a", "completed": 672, "tokens": 207, "seconds": 9.583103032000054}
{"stage": "qwen_agent_a", "completed": 673, "tokens": 168, "seconds": 7.768681248999997}
{"stage": "qwen_agent_a", "completed": 674, "tokens": 206, "seconds": 9.527679303000014}
{"stage": "qwen_agent_a", "completed": 675, "tokens": 232, "seconds": 10.695568370999922}
{"stage": "qwen_agent_a", "completed": 676, "tokens": 166, "seconds": 7.673050489999923}
{"stage": "qwen_agent_a", "completed": 677, "tokens": 195, "seconds": 9.008091551000007}
{"stage": "qwen_agent_a", "completed": 678, "tokens": 194, "seconds": 8.954700022999987}
{"stage": "qwen_agent_a", "completed": 679, "tokens": 169, "seconds": 7.811540551999997}
{"stage": "qwen_agent_a", "completed": 680, "tokens": 238, "seconds": 10.994218464999904}
{"stage": "qwen_agent_a", "completed": 681, "tokens": 206, "seconds": 9.52181908700004}
{"stage": "qwen_agent_a", "completed": 682, "tokens": 164, "seconds": 7.582322565000027}
{"stage": "qwen_agent_a", "completed": 683, "tokens": 207, "seconds": 9.578207036000094}
{"stage": "qwen_agent_a", "completed": 684, "tokens": 204, "seconds": 9.438346797000008}
{"stage": "qwen_agent_a", "completed": 685, "tokens": 205, "seconds": 9.60115801500001}
{"stage": "qwen_agent_a", "completed": 686, "tokens": 203, "seconds": 9.382676661000005}
{"stage": "qwen_agent_a", "completed": 687, "tokens": 236, "seconds": 10.886428251999973}
{"stage": "qwen_agent_a", "completed": 688, "tokens": 194, "seconds": 8.934665001999974}
{"stage": "qwen_agent_a", "completed": 689, "tokens": 207, "seconds": 9.540649125000073}
{"stage": "qwen_agent_a", "completed": 690, "tokens": 170, "seconds": 7.859204133000162}
{"stage": "qwen_agent_a", "completed": 691, "tokens": 196, "seconds": 9.020291331999942}
{"stage": "qwen_agent_a", "completed": 692, "tokens": 168, "seconds": 7.7798945170000025}
{"stage": "qwen_agent_a", "completed": 693, "tokens": 208, "seconds": 9.609459724999851}
{"stage": "qwen_agent_a", "completed": 694, "tokens": 208, "seconds": 9.607189159999962}
{"stage": "qwen_agent_a", "completed": 695, "tokens": 200, "seconds": 9.27330427999982}
{"stage": "qwen_agent_a", "completed": 696, "tokens": 206, "seconds": 9.520713390999845}
{"stage": "qwen_agent_a", "completed": 697, "tokens": 204, "seconds": 9.430528994000042}
{"stage": "qwen_agent_a", "completed": 698, "tokens": 167, "seconds": 7.768641267000021}
{"stage": "qwen_agent_a", "completed": 699, "tokens": 209, "seconds": 9.675598599000068}
{"stage": "qwen_agent_a", "completed": 700, "tokens": 197, "seconds": 9.13360196099984}
{"stage": "qwen_agent_a", "completed": 701, "tokens": 167, "seconds": 7.746724885999811}
{"stage": "qwen_agent_a", "completed": 702, "tokens": 172, "seconds": 8.058909312999958}
{"stage": "qwen_agent_a", "completed": 703, "tokens": 240, "seconds": 11.089861624999912}
{"stage": "qwen_agent_a", "completed": 704, "tokens": 170, "seconds": 7.863879079999833}
{"stage": "qwen_agent_a", "completed": 705, "tokens": 225, "seconds": 10.40223795399993}
{"stage": "qwen_agent_a", "completed": 706, "tokens": 209, "seconds": 9.665442316000053}
{"stage": "qwen_agent_a", "completed": 707, "tokens": 167, "seconds": 7.736685651000016}
{"stage": "qwen_agent_a", "completed": 708, "tokens": 205, "seconds": 9.478448367000055}
{"stage": "qwen_agent_a", "completed": 709, "tokens": 168, "seconds": 7.79119320000018}
{"stage": "qwen_agent_a", "completed": 710, "tokens": 204, "seconds": 9.422635281999874}
{"stage": "qwen_agent_a", "completed": 711, "tokens": 209, "seconds": 9.69688694399997}
{"stage": "qwen_agent_a", "completed": 712, "tokens": 168, "seconds": 7.796378356000105}
{"stage": "qwen_agent_a", "completed": 713, "tokens": 206, "seconds": 9.515182884000069}
{"stage": "qwen_agent_a", "completed": 714, "tokens": 166, "seconds": 7.694312904999833}
{"stage": "qwen_agent_a", "completed": 715, "tokens": 206, "seconds": 9.525620939000191}
{"stage": "qwen_agent_a", "completed": 716, "tokens": 207, "seconds": 9.580379863999951}
{"stage": "qwen_agent_a", "completed": 717, "tokens": 205, "seconds": 9.485031882000158}
{"stage": "qwen_agent_a", "completed": 718, "tokens": 207, "seconds": 9.652469109000094}
{"stage": "qwen_agent_a", "completed": 719, "tokens": 169, "seconds": 7.809725356999934}
{"stage": "qwen_agent_a", "completed": 720, "tokens": 208, "seconds": 9.621111454000129}
{"stage": "qwen_agent_a", "completed": 721, "tokens": 206, "seconds": 9.535817634000068}
{"stage": "qwen_agent_a", "completed": 722, "tokens": 207, "seconds": 9.576415850999865}
{"stage": "qwen_agent_a", "completed": 723, "tokens": 206, "seconds": 9.495271589999902}
{"stage": "qwen_agent_a", "completed": 724, "tokens": 209, "seconds": 9.660849735000056}
{"stage": "qwen_agent_a", "completed": 725, "tokens": 262, "seconds": 12.108388004999824}
{"stage": "qwen_agent_a", "completed": 726, "tokens": 238, "seconds": 10.97630772299999}
{"stage": "qwen_agent_a", "completed": 727, "tokens": 207, "seconds": 9.592670449000025}
{"stage": "qwen_agent_a", "completed": 728, "tokens": 169, "seconds": 7.82070875799991}
{"stage": "qwen_agent_a", "completed": 729, "tokens": 166, "seconds": 7.670269130999941}
{"stage": "qwen_agent_a", "completed": 730, "tokens": 276, "seconds": 12.877979796999853}
{"stage": "qwen_agent_a", "completed": 731, "tokens": 255, "seconds": 11.919909507000057}
{"stage": "qwen_agent_a", "completed": 732, "tokens": 239, "seconds": 11.17375536999998}
{"stage": "qwen_agent_a", "completed": 733, "tokens": 206, "seconds": 9.74061197800006}
{"stage": "qwen_agent_a", "completed": 734, "tokens": 211, "seconds": 9.84004085599986}
{"stage": "qwen_agent_a", "completed": 735, "tokens": 203, "seconds": 9.48552477599992}
{"stage": "qwen_agent_a", "completed": 736, "tokens": 208, "seconds": 9.728172336999933}
{"stage": "qwen_agent_a", "completed": 737, "tokens": 233, "seconds": 10.88648266999985}
{"stage": "qwen_agent_a", "completed": 738, "tokens": 210, "seconds": 9.825750021999966}
{"stage": "qwen_agent_a", "completed": 739, "tokens": 169, "seconds": 7.912078844000007}
{"stage": "qwen_agent_a", "completed": 740, "tokens": 169, "seconds": 7.807400017999953}
{"stage": "qwen_agent_a", "completed": 741, "tokens": 167, "seconds": 7.704965905000108}
{"stage": "qwen_agent_a", "completed": 742, "tokens": 204, "seconds": 9.434039172999974}
{"stage": "qwen_agent_a", "completed": 743, "tokens": 203, "seconds": 9.361263050000161}
{"stage": "qwen_agent_a", "completed": 744, "tokens": 238, "seconds": 11.006298961000084}
{"stage": "qwen_agent_a", "completed": 745, "tokens": 168, "seconds": 7.783031559999927}
{"stage": "qwen_agent_a", "completed": 746, "tokens": 203, "seconds": 9.38962907400014}
{"stage": "qwen_agent_a", "completed": 747, "tokens": 167, "seconds": 7.714379845000167}
{"stage": "qwen_agent_a", "completed": 748, "tokens": 236, "seconds": 10.90663533299994}
{"stage": "qwen_agent_a", "completed": 749, "tokens": 129, "seconds": 6.0639666669999315}
{"stage": "qwen_agent_a", "completed": 750, "tokens": 170, "seconds": 7.854032128999961}
{"stage": "qwen_agent_a", "completed": 751, "tokens": 167, "seconds": 7.66952913199998}
{"stage": "qwen_agent_a", "completed": 752, "tokens": 206, "seconds": 9.522799463999945}
{"stage": "qwen_agent_a", "completed": 753, "tokens": 209, "seconds": 9.68184505399995}
{"stage": "qwen_agent_a", "completed": 754, "tokens": 237, "seconds": 10.945488827999952}
{"stage": "qwen_agent_a", "completed": 755, "tokens": 206, "seconds": 9.584179124000002}
{"stage": "qwen_agent_a", "completed": 756, "tokens": 172, "seconds": 7.959826458999942}
{"stage": "qwen_agent_a", "completed": 757, "tokens": 168, "seconds": 7.783602845999894}
{"stage": "qwen_agent_a", "completed": 758, "tokens": 172, "seconds": 7.981511498999907}
{"stage": "qwen_agent_a", "completed": 759, "tokens": 166, "seconds": 7.695404123999879}
{"stage": "qwen_agent_a", "completed": 760, "tokens": 169, "seconds": 7.827377879000096}
{"stage": "qwen_agent_a", "completed": 761, "tokens": 168, "seconds": 7.784331973999997}
{"stage": "qwen_agent_a", "completed": 762, "tokens": 209, "seconds": 9.646521136000047}
{"stage": "qwen_agent_a", "completed": 763, "tokens": 163, "seconds": 7.537594835999926}
{"stage": "qwen_agent_a", "completed": 764, "tokens": 196, "seconds": 9.054206090999969}
{"stage": "qwen_agent_a", "completed": 765, "tokens": 209, "seconds": 9.649775616999932}
{"stage": "qwen_agent_a", "completed": 766, "tokens": 166, "seconds": 7.797663168000099}
{"stage": "qwen_agent_a", "completed": 767, "tokens": 167, "seconds": 7.702872221999996}
{"stage": "qwen_agent_a", "completed": 768, "tokens": 168, "seconds": 7.744322594000096}
{"stage": "qwen_agent_a", "completed": 769, "tokens": 170, "seconds": 7.8420086779999565}
{"stage": "qwen_agent_a", "completed": 770, "tokens": 227, "seconds": 10.478762997999866}
{"stage": "qwen_agent_a", "completed": 771, "tokens": 234, "seconds": 10.803187772000001}
{"stage": "qwen_agent_a", "completed": 772, "tokens": 208, "seconds": 9.598633955999958}
{"stage": "qwen_agent_a", "completed": 773, "tokens": 206, "seconds": 9.505627962999824}
{"stage": "qwen_agent_a", "completed": 774, "tokens": 169, "seconds": 7.798031655000159}
{"stage": "qwen_agent_a", "completed": 775, "tokens": 208, "seconds": 9.622527020000007}
{"stage": "qwen_agent_a", "completed": 776, "tokens": 208, "seconds": 9.623556100000087}
{"stage": "qwen_agent_a", "completed": 777, "tokens": 238, "seconds": 10.980025344000069}
{"stage": "qwen_agent_a", "completed": 778, "tokens": 166, "seconds": 7.682442108000032}
{"stage": "qwen_agent_a", "completed": 779, "tokens": 169, "seconds": 7.821759081999971}
{"stage": "qwen_agent_a", "completed": 780, "tokens": 265, "seconds": 12.246888014999968}
{"stage": "qwen_agent_a", "completed": 781, "tokens": 232, "seconds": 10.727191978999826}
{"stage": "qwen_agent_a", "completed": 782, "tokens": 238, "seconds": 11.10810129399988}
{"stage": "qwen_agent_a", "completed": 783, "tokens": 205, "seconds": 9.436907389999988}
{"stage": "qwen_agent_a", "completed": 784, "tokens": 208, "seconds": 9.593353768000043}
{"stage": "qwen_agent_a", "completed": 785, "tokens": 273, "seconds": 12.590325281000105}
{"stage": "qwen_agent_a", "completed": 786, "tokens": 132, "seconds": 6.114572179000106}
{"stage": "qwen_agent_a", "completed": 787, "tokens": 170, "seconds": 7.870921388999932}
{"stage": "qwen_agent_a", "completed": 788, "tokens": 165, "seconds": 7.626220371000045}
{"stage": "qwen_agent_a", "completed": 789, "tokens": 207, "seconds": 9.55472786900009}
{"stage": "qwen_agent_a", "completed": 790, "tokens": 234, "seconds": 10.810403424000015}
{"stage": "qwen_agent_a", "completed": 791, "tokens": 191, "seconds": 8.822444159000042}
{"stage": "qwen_agent_a", "completed": 792, "tokens": 197, "seconds": 9.110357674999932}
{"stage": "qwen_agent_a", "completed": 793, "tokens": 197, "seconds": 9.126956124999879}
{"stage": "qwen_agent_a", "completed": 794, "tokens": 209, "seconds": 9.681295368000065}
{"stage": "qwen_agent_a", "completed": 795, "tokens": 207, "seconds": 9.600773298999911}
{"stage": "qwen_agent_a", "completed": 796, "tokens": 206, "seconds": 9.547988441000143}
{"stage": "qwen_agent_a", "completed": 797, "tokens": 207, "seconds": 9.588509283999883}
{"stage": "qwen_agent_a", "completed": 798, "tokens": 204, "seconds": 9.535463838000169}
{"stage": "qwen_agent_a", "completed": 799, "tokens": 167, "seconds": 7.720878414999788}
{"stage": "qwen_agent_a", "completed": 800, "tokens": 169, "seconds": 7.820591084999933}
{"stage": "qwen_agent_a", "gate": {"n": 179, "checkpoint_selection_or_early_clean_gate": false}}
